cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.beta2,e1.sigma,e1.theta1,e1.theta2,e1.theta3,e1.theta4,e2.te2,e2.te,e2.pnde,e2.tnie,e2.tnde,e2.pnie,e2.pm,e2.beta0,e2.beta1,e2.beta2,e2.sigma,e2.theta1,e2.theta2,e2.theta3,e2.theta4,e3.te2,e3.te,e3.pnde,e3.tnie,e3.tnde,e3.pnie,e3.pm,e3.beta0,e3.beta1,e3.beta2,e3.sigma,e3.theta1,e3.theta2,e3.theta3,e3.theta4,interaction,iter,method
90,-0.365376486116288,-0.362270049080459,0.0191982320321059,-0.381468281112565,0.0219518054983791,-0.384221854578838,1.06378197940788,93.2096299896163,-25.6440787550531,-0.915973647622815,19.4208576117412,0.0180088889596429,0.0149828682967653,-0.000107376579699929,-0.0210057639267929,-0.365376486116288,-0.365637112259376,0.0171080786701008,-0.382745190929477,0.0171080786701008,-0.382745190929477,1.05634453591597,93.2096299896163,-25.6440787550531,-0.915973647622815,19.4208576117412,0.0171080786701008,0.0149252852709344,,-0.0209906770282514,-0.365376486116288,-0.761684155779114,0.360269052425917,-1.12195320820503,0.0856367182109328,-0.847320873990047,1.81354042877633,93.2096299896154,-25.6440787550534,-0.915973647622816,1.13300183505926e-12,0.539192986469009,0.0330415797768939,0.0107093858523136,0,1,3,1_0_adj
110,-0.528543764584112,-0.533951472445995,0.0314670860038777,-0.565418558449873,0.0267887412182412,-0.560740213664236,1.07726891366273,98.9010825446005,-36.4555046944784,-0.916577842948674,19.8077551947013,0.0321123558971531,0.0153814963848016,0.000128330270691468,-0.0194811836151927,-0.528543764584112,-0.531767919903341,0.0316451173207097,-0.563413037224051,0.0316451173207097,-0.563413037224051,1.07795451347068,98.9010825446005,-36.4555046944784,-0.916577842948674,19.8077551947013,0.0316451173207097,0.0154548138050983,,-0.0194958782749211,-0.528543764584112,-0.790704320351822,0.766580845066819,-1.55728516541864,0.35273746009102,-1.14344178044284,3.10877867731117,98.9010825445981,-36.4555046944782,-0.916577842948665,1.37867158437054e-12,0.892454907565552,0.0313654080508735,0.0113520135969612,0,1,3,1_0_adj
130,-0.656248812301153,-0.64866790141507,0.0155928402019899,-0.66426074161706,0.0456215692922615,-0.694289470707331,1.03292774885504,100.780031197228,-45.0115801360814,-0.896838088388935,20.0642397220793,0.0150823152802557,0.0154246855722087,-0.000667133413212492,-0.0191570471802362,-0.656248812301153,-0.652626695663519,0.0237283469290377,-0.676355042592556,0.0237283469290377,-0.676355042592556,1.05009580187638,100.780031197228,-45.0115801360814,-0.896838088388935,20.0642397220793,0.0237283469290377,0.0150262452583927,,-0.0191075179520781,-0.656248812301153,-0.793918436380958,1.11309457555345,-1.90701301193441,0.595915121781434,-1.38983355816239,4.72997037078454,100.780031197226,-45.0115801360813,-0.896838088388942,2.80605274553595e-12,1.19169182596298,0.0308772443438017,0.0114899199763361,0,1,3,1_0_adj
150,-0.766435254744529,-0.769705724870199,0.0047436825453777,-0.774449407415576,0.0191520487226967,-0.788857773592895,1.00885712170578,102.899149873821,-50.1316445984853,-0.891004808766569,20.4130979696127,0.00545522001578751,0.0157357250078472,-0.000287410602479104,-0.0195157196598586,-0.766435254744529,-0.769467171118397,0.0101405460787659,-0.779607717197163,0.0101405460787659,-0.779607717197163,1.01898895671554,102.899149873821,-50.1316445984853,-0.891004808766569,20.4130979696127,0.0101405460787659,0.0155512096888343,,-0.0195044234798637,-0.766435254744529,-0.827873812199316,1.32557271244616,-2.15344652464547,0.780063047050423,-1.60793685924974,5.90982173624195,102.899149873818,-50.1316445984858,-0.891004808766566,2.74857646159746e-12,1.36933204673385,0.0320742890469288,0.0108815433797321,0,1,3,1_0_adj
1000,-0.76007738916721,-0.758043379131718,0.0316018551161697,-0.789645234247888,0.0659057202072295,-0.823949099338948,1.06041669240352,105.761035282272,-51.5750073335108,-0.911935440742901,20.5928749633548,0.0335723109700629,0.0159757437165421,-0.000665125743351488,-0.0193811739726243,-0.76007738916721,-0.756072652457828,0.0450671480987868,-0.801139800556615,0.0450671480987868,-0.801139800556615,1.08689667408435,105.761035282272,-51.5750073335108,-0.911935440742901,20.5928749633548,0.0450671480987868,0.015533488834544,,-0.0193659802574612,-0.76007738916721,-0.800662617367687,1.3792151707485,-2.17987778811618,0.794967801554584,-1.59563041892227,6.39374267855368,105.761035282267,-51.5750073335107,-0.911935440742892,3.11520224419758e-12,1.42080312854922,0.0309380551049484,0.011328110249522,0,1,3,1_0_adj
90,-0.367081187024426,-0.360510289383835,0.020181325792502,-0.380691615176337,0.0256568287725944,-0.386167118156429,1.06735288939367,93.4656177589975,-25.830338339787,-0.92081471761168,19.4105710209815,0.0177564252345313,0.0149501378215247,-0.000211979529964515,-0.021259008269762,-0.367081187024426,-0.367219132829735,0.0160125400748606,-0.383231672904596,0.0160125400748606,-0.383231672904596,1.0525194071769,93.4656177589975,-25.830338339787,-0.92081471761168,19.4105710209815,0.0160125400748606,0.0148364945074798,,-0.0212272012597265,-0.367081187024426,-0.754291641095476,0.360014914786292,-1.11430655588177,0.0913113948206061,-0.845603035916082,1.81817353453836,93.4656177589963,-25.8303383397871,-0.920814717611677,1.06942311786056e-12,0.53719409669259,0.0327368160955747,0.0104026326109633,0,1,4,1_0_adj
110,-0.542944989838492,-0.585921662234884,0.014605362571404,-0.600527024806288,-0.0613516829862871,-0.524569979248596,1.03318064425813,97.2238195961842,-35.7361866110518,-0.903866107890389,19.7575889759786,0.025435061802358,0.0146789579133877,0.00212549386940465,-0.020014283845946,-0.542944989838492,-0.550953698923716,0.0159691147265821,-0.566922813650298,0.0159691147265821,-0.566922813650298,1.03800117152099,97.2238195961842,-35.7361866110518,-0.903866107890389,19.7575889759786,0.0159691147265821,0.0158641105113037,,-0.020255372896529,-0.542944989838492,-0.876610375130444,0.750672068935238,-1.62728244406568,0.223390705234189,-1.10000108036463,2.91573571937302,97.2238195961818,-35.7361866110514,-0.90386610789039,2.35149118522606e-12,0.916518032305604,0.0307811544733891,0.0147548301512951,0,1,4,1_0_adj
130,-0.681011357613864,-0.665171298557348,-0.0174251433646323,-0.647746155192716,0.040815847773593,-0.705987146330941,0.964442803906577,102.694885718845,-44.8431776257685,-0.911912706986851,19.9012009602083,-0.0184076758489978,0.0157434683202569,-0.00129877038652939,-0.0194936727931222,-0.681011357613864,-0.67319214067728,-0.00119902475956082,-0.671993115917719,-0.00119902475956082,-0.671993115917719,0.997554089076007,102.694885718845,-44.8431776257685,-0.911912706986851,19.9012009602083,-0.00119902475956082,0.0149854036109067,,-0.0193587102193733,-0.681011357613864,-0.814496477548571,1.05176805623624,-1.86626453378481,0.559314742073806,-1.37381121962238,4.34335290745583,102.694885718844,-44.8431776257676,-0.911912706986868,2.59966645066181e-12,1.1257256910364,0.0306359025465886,0.0109816774866432,0,1,4,1_0_adj
150,-0.762843437250037,-0.764367554784982,0.00244109247171096,-0.766808647256693,-0.0162281228268633,-0.748139431958119,1.00457373484727,105.154166560078,-49.6528023669168,-0.912706191336845,20.4138859583493,0.00169407934758132,0.0150674160630377,0.000375995198833196,-0.0187109311708515,-0.762843437250037,-0.764496952744391,-0.00454143394638005,-0.759955518798011,-0.00454143394638005,-0.759955518798011,0.991521582048291,105.154166560078,-49.6528023669168,-0.912706191336845,20.4138859583493,-0.00454143394638005,0.0153053902815436,,-0.0187279895427575,-0.762843437250037,-0.833684198467187,1.2472015858581,-2.08088578432529,0.666153551707201,-1.49983775017439,5.38612066981262,105.154166560073,-49.6528023669162,-0.912706191336841,3.57982210426283e-12,1.298347033939,0.0302065075620733,0.011702220347145,0,1,4,1_0_adj
1000,-0.764649757984461,-0.764393400576191,-0.00932396492340541,-0.755069435652785,0.0109308231164193,-0.77532422369261,0.982633019426852,105.537747092419,-51.340405437935,-0.910446255848056,20.575675971205,-0.00830054567076079,0.015101638116783,-0.000394519440722192,-0.019957690271574,-0.764649757984461,-0.763371439977135,-0.00131938307484496,-0.76205205690229,-0.00131938307484496,-0.76205205690229,0.99753044720835,105.537747092419,-51.340405437935,-0.910446255848056,20.575675971205,-0.00131938307484496,0.0148431250279768,,-0.0199433834829856,-0.764649757984461,-0.802321472549983,1.34851471548415,-2.15083618803413,0.816897740031323,-1.61921921258131,6.16881198411273,105.537747092416,-51.3404054379348,-0.910446255848058,3.44461153838734e-12,1.38699092655669,0.0315388863560646,0.0103547482907102,0,1,4,1_0_adj
90,-0.417012581269724,-0.38856085257396,-0.032355939272644,-0.356204913301315,-0.0105817523832894,-0.37797910019067,0.901114141118462,91.7077940746094,-25.0739383746852,-0.899925579722219,19.5596788658056,-0.0416323035772777,0.0150745804086477,-0.000868399154691148,-0.0207657100451717,-0.417012581269724,-0.415162987926565,-0.0489459142831592,-0.366217073643406,-0.0489459142831592,-0.366217073643406,0.859411532054529,91.7077940746094,-25.0739383746852,-0.899925579722219,19.5596788658056,-0.0489459142831592,0.0146054867077898,,-0.0206361997843164,-0.417012581269724,-0.783653069973373,0.288132478103663,-1.07178554807704,0.0345505861196602,-0.818203656093034,1.61467918606277,91.7077940746078,-25.0739383746854,-0.899925579722214,1.22749005061631e-12,0.452811187338329,0.0326316370354923,0.010113365048389,0,1,5,1_0_adj
110,-0.516870036995395,-0.539705378509917,0.0440701760393904,-0.583775554549307,0.0062163369642121,-0.545921715474129,1.10802648582751,98.5414753271067,-36.7777618198115,-0.912904726846971,19.5618871776165,0.0493501933846726,0.0148437993086368,0.00102925891087769,-0.0186710071720908,-0.516870036995395,-0.522174530257123,0.0446199167290572,-0.56679444698618,0.0446199167290572,-0.56679444698618,1.11217705921125,98.5414753271067,-36.7777618198115,-0.912904726846971,19.5618871776165,0.0446199167290572,0.0154113360612624,,-0.0187950824462084,-0.516870036995395,-0.770644443810253,0.774626459529956,-1.54527090334021,0.366704253431725,-1.13734869724198,3.17720761311303,98.5414753271043,-36.7777618198114,-0.912904726846966,1.77658259118585e-12,0.896712116355451,0.0309249024672653,0.01109154515973,0,1,5,1_0_adj
130,-0.68936476601516,-0.686613104434833,-0.030465120946492,-0.65614798348834,-0.019378258033641,-0.667234846401192,0.939592528565124,101.919548527382,-44.7538596975233,-0.906764784978968,19.9272595865744,-0.0307180818765526,0.014908989993507,-0.000247729759796886,-0.0207373130398844,-0.68936476601516,-0.688142726282066,-0.0275301422841601,-0.660612583997905,-0.0275301422841601,-0.660612583997905,0.945416873251502,101.919548527382,-44.7538596975233,-0.906764784978968,19.9272595865744,-0.0275301422841601,0.0147610192386259,,-0.0207194140405713,-0.68936476601516,-0.827046054727065,1.10868160456096,-1.93572765928802,0.595908352972343,-1.42295440769941,4.60849867185008,101.91954852738,-44.7538596975232,-0.906764784978974,2.50464110033217e-12,1.18765018942547,0.0317951215228517,0.0114576319239119,0,1,5,1_0_adj
150,-0.731640946699395,-0.733677562118018,0.0245397677196527,-0.75821732983767,-0.0124357960311086,-0.721241766086909,1.0477885309953,103.693747002656,-49.5472957456854,-0.900396638140062,20.4072633865003,0.0231489127693183,0.0145566323092359,0.000746268049431965,-0.0202025704278732,-0.731640946699395,-0.734025138532093,0.0108839857597424,-0.744909124291835,0.0108839857597424,-0.744909124291835,1.02104397409605,103.693747002656,-49.5472957456854,-0.900396638140062,20.4072633865003,0.0108839857597424,0.0150343043566954,,-0.0202408521832138,-0.731640946699395,-0.804729200975824,1.35353597673042,-2.15826517770624,0.73231312813582,-1.53704232911164,6.1938065441549,103.693747002654,-49.5472957456855,-0.900396638140065,2.72335134595488e-12,1.40812444203619,0.0310217198734905,0.012537976881386,0,1,5,1_0_adj
1000,-0.783140317843704,-0.780958241380931,-0.00489632039689298,-0.776061920984038,0.0176112723313151,-0.798569513712246,0.990988828018565,105.292780147481,-51.5804167067343,-0.903584710060445,20.577920767067,-0.00344494385050851,0.0154820291245919,-0.000436359265109804,-0.0187800528814166,-0.783140317843704,-0.779686841499749,0.00380825421224467,-0.783495095711994,0.00380825421224467,-0.783495095711994,1.00704684074152,105.292780147481,-51.5804167067343,-0.903584710060445,20.577920767067,0.00380825421224467,0.0151897783254958,,-0.0187703643440342,-0.783140317843704,-0.823905303090508,1.32954583608082,-2.15345113917133,0.729306729539192,-1.5532120326297,5.95172062793043,105.292780147479,-51.5804167067348,-0.903584710060444,2.58425894072055e-12,1.36605545204346,0.0301124366920227,0.0116369572962999,0,1,5,1_0_adj
90,-0.386135079552621,-0.342714045711923,0.0235748597787098,-0.366288905490633,0.0561344784142069,-0.39884852412613,1.08221339668981,93.0625387106533,-25.376297535938,-0.912725930015645,19.465066243639,0.00977861426516106,0.0157173647401194,-0.00128307207106892,-0.0201402178195543,-0.386135079552621,-0.382721274953182,-0.00144452929249413,-0.381276745660688,-0.00144452929249413,-0.381276745660688,0.995460692084169,93.0625387106533,-25.376297535938,-0.912725930015645,19.465066243639,-0.00144452929249413,0.0150249162676597,,-0.01996760350039,-0.386135079552621,-0.727379918735688,0.315683271519933,-1.04306319025562,0.0808554917623803,-0.808235410498069,1.71822117598956,93.062538710651,-25.3762975359379,-0.912725930015638,1.60362832291002e-12,0.468043523886433,0.0318500131610393,0.00925382355030279,0,1,6,1_0_adj
110,-0.58136789091297,-0.563431581050705,-0.0672726190806787,-0.496158961970026,-0.0391482136765973,-0.524283367374108,0.848960976706562,96.5008002304624,-36.5441957553883,-0.893578502189326,19.6844023974576,-0.0713659500310144,0.0143465564513567,-0.000769599790684532,-0.0215649364573423,-0.58136789091297,-0.576413166461029,-0.0679143224471992,-0.50849884401383,-0.0679143224471992,-0.50849884401383,0.8501232326038,96.5008002304624,-36.5441957553883,-0.893578502189326,19.6844023974576,-0.0679143224471992,0.0139146267554364,,-0.0214594078171902,-0.58136789091297,-0.873676434895211,0.735702882684004,-1.60937931757922,0.256808314951489,-1.1304847498467,2.86573072068281,96.5008002304599,-36.5441957553889,-0.893578502189318,2.04005814920779e-12,0.876296422821143,0.0309347278406037,0.0131045315906807,0,1,6,1_0_adj
130,-0.67729709886378,-0.674188093900982,-0.0249792166342971,-0.649208877266685,-0.0115719562143699,-0.662616137686612,0.949697579033313,101.972718220684,-44.7059547587256,-0.909142987757224,19.8654190843901,-0.02537942387544,0.0148216527588483,-0.00029989876051826,-0.0211626130090307,-0.67729709886378,-0.676087232241376,-0.0216115348178815,-0.654475697423494,-0.0216115348178815,-0.654475697423494,0.956492031106774,101.972718220684,-44.7059547587256,-0.909142987757224,19.8654190843901,-0.0216115348178815,0.0146395642584002,,-0.0211375942918295,-0.67729709886378,-0.81847712201563,1.14091070875221,-1.95938783076784,0.618234404802038,-1.43671152681767,4.81039228189279,101.972718220681,-44.7059547587252,-0.909142987757225,2.68245987388108e-12,1.22420556620775,0.0321369163139787,0.0116914247055235,0,1,6,1_0_adj
150,-0.739829887335965,-0.735788850149089,-0.0449258500841051,-0.690863000064984,0.0160826924531041,-0.751871542602193,0.915657640268159,105.168703480137,-49.1648506284089,-0.914847703466284,20.3963966318023,-0.0430758010199948,0.0152928674244307,-0.0012408975468738,-0.0209328227281511,-0.739829887335965,-0.735840944518395,-0.0223052532909312,-0.713535691227464,-0.0223052532909312,-0.713535691227464,0.957653231562283,105.168703480137,-49.1648506284089,-0.914847703466284,20.3963966318023,-0.0223052532909312,0.0145131263922759,,-0.0208508523974636,-0.739829887335965,-0.797457014932995,1.26734109158134,-2.06479810651433,0.799262180381706,-1.5967191953147,5.64289727927497,105.168703480134,-49.1648506284089,-0.914847703466276,2.47119284417318e-12,1.31125982192182,0.032476844227247,0.0095206006977912,0,1,6,1_0_adj
1000,-0.776110042661532,-0.773175961688024,-0.0637128133063593,-0.709463148381665,-0.0597930002083378,-0.713382961479686,0.8853654130237,105.820641855002,-51.3845081197364,-0.910545216078435,20.3999229978417,-0.0635360676425193,0.0138832303272683,-7.62839470777363e-05,-0.0206015747293983,-0.776110042661532,-0.773020657839251,-0.0622414711130897,-0.710779186726161,-0.0622414711130897,-0.710779186726161,0.887916236799824,105.820641855002,-51.3845081197364,-0.910545216078435,20.3999229978417,-0.0622414711130897,0.0138325579583228,,-0.0205984995554021,-0.776110042661532,-0.815723903203027,1.34046351024575,-2.15618741344878,0.781881079699759,-1.59760498290279,6.05811415269029,105.820641854999,-51.3845081197362,-0.91054521607843,2.68542909139556e-12,1.37791051385446,0.031091179839263,0.0108706388556719,0,1,6,1_0_adj
90,-0.383313319994687,-0.421824428763248,-0.0344770026754136,-0.387347426087835,-0.0598899369962616,-0.361934491766987,0.901527352547467,93.8736208855951,-25.9469493959264,-0.922006258200832,19.5775747776195,-0.0234751566182158,0.0139490190636364,0.000979418964945369,-0.0207225999957058,-0.383313319994687,-0.390844054728147,-0.0151331199870529,-0.375710934741094,-0.0151331199870529,-0.375710934741094,0.953574889609626,93.8736208855951,-25.9469493959264,-0.922006258200832,19.5775747776195,-0.0151331199870529,0.0144799656024334,,-0.0208618412818697,-0.383313319994687,-0.692050695673031,0.381543536461176,-1.07359423213421,0.165907209736851,-0.857957905409882,1.93010725159579,93.8736208855938,-25.9469493959267,-0.922006258200833,1.42801518128081e-12,0.520889487654897,0.0330658487947168,0.00831066201401606,0,1,7,1_0_adj
110,-0.532452822511908,-0.515937302018819,0.0440412185800064,-0.559978520598825,0.0728420618348406,-0.588779363853659,1.11170922417831,97.3668168165386,-36.3664119155946,-0.902169015352018,19.6427978945975,0.0402402466900798,0.0161901967458379,-0.000791962740830196,-0.0198649556608835,-0.532452822511908,-0.529044291281067,0.0436988250474786,-0.572743116328545,0.0436988250474786,-0.572743116328545,1.10872486840598,97.3668168165386,-36.3664119155946,-0.902169015352018,19.6427978945975,0.0436988250474786,0.0157492335965909,,-0.0197812327276846,-0.532452822511908,-0.779717939227178,0.796964065072349,-1.57668200429953,0.398743870969828,-1.17846181019701,3.25092169400829,97.3668168165366,-36.3664119155949,-0.902169015352013,1.73782756120912e-12,0.91624989857865,0.0324052263647063,0.0109502195329794,0,1,7,1_0_adj
130,-0.66530465330928,-0.664918675334891,-0.025744671494937,-0.639174003839954,-0.028062834315024,-0.636855841019867,0.947669535697026,101.913055045017,-44.4038058178016,-0.906776098084505,20.0039465164348,-0.0256846122743701,0.0143423706434765,5.22063993703359e-05,-0.0209095008646366,-0.66530465330928,-0.664601556555714,-0.0263540446353487,-0.638247511920365,-0.0263540446353487,-0.638247511920365,0.946429136018364,101.913055045017,-44.4038058178016,-0.906776098084505,20.0039465164348,-0.0263540446353487,0.0143737118962107,,-0.0209143150747771,-0.66530465330928,-0.807960312701104,1.12081815984083,-1.92877847254193,0.586639096272985,-1.39459940897409,4.7301286571606,101.913055045015,-44.4038058178012,-0.906776098084506,2.20377400147665e-12,1.20382628168286,0.0314072044791936,0.0120300288168924,0,1,7,1_0_adj
