cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.beta2,e1.sigma,e1.theta1,e1.theta2,e1.theta3,e1.theta4,e2.te2,e2.te,e2.pnde,e2.tnie,e2.tnde,e2.pnie,e2.pm,e2.beta0,e2.beta1,e2.beta2,e2.sigma,e2.theta1,e2.theta2,e2.theta3,e2.theta4,e3.te2,e3.te,e3.pnde,e3.tnie,e3.tnde,e3.pnie,e3.pm,e3.beta0,e3.beta1,e3.beta2,e3.sigma,e3.theta1,e3.theta2,e3.theta3,e3.theta4,interaction,iter,method
90,-0.684581752753822,-0.683923895645719,0.0170011493251531,-0.700925044970872,0.0195119705916376,-0.703435866237357,1.03461371165125,65.2942522073466,-46.9250949612129,-0.565608584599024,19.1483850849913,0.017156741271252,0.014990611458939,-5.35070044836316e-05,-0.020942071049524,-0.684581752753822,-0.684853018424522,0.0173276041952633,-0.702180622619785,0.0173276041952633,-0.702180622619785,1.0352507875894,65.2942522073466,-46.9250949612129,-0.565608584599024,19.1483850849913,0.0173276041952633,0.0149638615158944,,-0.0209419078447884,-0.684581752753822,-0.656684155779497,-0.656684155779497,-7.36725083118552e-18,-0.656684155779497,-7.53925491294352e-18,0,64.4215568870272,-1.38168136364172e-16,-0.554655412003976,1.41424752666234e-13,-0.659344600162413,0.054565800128274,-0.00124488964159323,0,1,3,1_0_adj
110,-0.68809840855629,-0.694333548109804,0.0452713078130257,-0.73960485592283,0.0289163024766429,-0.723249850586447,1.09251369771282,65.7338063779073,-47.0960993914077,-0.567079040189956,19.3407837971811,0.0440580328791826,0.0153568949431595,0.000347268787600841,-0.019605229636353,-0.68809840855629,-0.691388829705464,0.0402035927050899,-0.731592422410554,0.0402035927050899,-0.731592422410554,1.08219004055134,65.7338063779073,-47.0960993914077,-0.567079040189956,19.3407837971811,0.0402035927050899,0.0155340342802153,,-0.0196062975732762,-0.68809840855629,-0.685704320351785,-0.685704320351785,-1.39499653827775e-16,-0.685704320351785,-1.39962135964706e-16,1.12693600558809e-16,65.0493642502908,-2.72568050827503e-15,-0.559866759538442,3.52630808840933e-13,-0.686066518362257,0.0513494283500169,-0.000169675842611633,0,1,3,1_0_adj
130,-0.691529197195173,-0.686459833356875,0.00471750567643074,-0.691177339033305,0.0447702543639092,-0.731230087720784,1.00952118609902,63.7589346031526,-47.3648738304199,-0.549492837212567,19.3190463731675,0.0076128577623823,0.0154382357343292,-0.000845621352880174,-0.0191140740049318,-0.691529197195173,-0.687929420816355,0.0232305867490598,-0.711160007565414,0.0232305867490598,-0.711160007565414,1.04725223205129,63.7589346031526,-47.3648738304199,-0.549492837212567,19.3190463731675,0.0232305867490598,0.0150145023105429,,-0.0191231858823093,-0.691529197195173,-0.688918436381066,-0.688918436381066,8.80588840724003e-17,-0.688918436381066,8.8684669248676e-17,0,64.134533262979,1.7710642933953e-15,-0.553016839007231,2.12099437075912e-13,-0.689705493413188,0.050074223493411,-0.000353338486134847,0,1,3,1_0_adj
150,-0.727968306333133,-0.730761762250818,0.0213030378125249,-0.752064800063343,0.0164275538046705,-0.747189316055488,1.04153001528927,63.6486617800397,-47.5653033474181,-0.545664368528695,19.2454612169831,0.0208923955875562,0.0157087049481846,0.000102500849668587,-0.0195798096030526,-0.727968306333133,-0.731006065750805,0.0186549500840044,-0.74966101583481,0.0186549500840044,-0.74966101583481,1.03631108136187,63.6486617800397,-47.5653033474181,-0.545664368528695,19.2454612169831,0.0186549500840044,0.0157606692920524,,-0.0195788469554429,-0.727968306333133,-0.722873812197634,-0.722873812197634,1.04975324164819e-16,-0.722873812197634,1.08016020839865e-16,0,62.7249338526303,2.0316996415368e-15,-0.537537065542034,7.70679411059498e-14,-0.725537081034288,0.0531653491645844,-0.00149662706675779,0,1,3,1_0_adj
1000,-0.696327399986168,-0.694610660982469,0.0269238227009646,-0.721534483683433,0.0579668694699492,-0.752577530452418,1.05449938682855,65.0114477218382,-47.3216458003975,-0.560294694410093,19.2613901000769,0.0292556404633846,0.0159034521670439,-0.000656000995821743,-0.0195270962518427,-0.696327399986168,-0.692260708443116,0.0449092441609047,-0.73716995260402,0.0449092441609047,-0.73716995260402,1.09194740711157,65.0114477218382,-47.3216458003975,-0.560294694410093,19.2613901000769,0.0449092441609047,0.0155778595637481,,-0.0195281088415908,-0.696327399986168,-0.695662617390951,-0.695662617390951,-3.97975742948553e-17,-0.695662617390951,-4.00381062438178e-17,0,65.7273472136901,-8.03887338846092e-16,-0.566472411699624,2.45199573422654e-13,-0.696335645357388,0.049805618659561,-0.000299211017936598,0,1,3,1_0_adj
90,-0.686529804253719,-0.683940075454949,0.013855557680088,-0.697795633135037,0.02128924649984,-0.705229321954789,1.028164492443,65.4870726724733,-47.1297550935548,-0.56915683876098,19.1284450760647,0.0142710967132808,0.0149635685684102,-0.000157728144459817,-0.0211432803503846,-0.686529804253719,-0.686710431361241,0.0147965285782134,-0.701506959939454,0.0147965285782134,-0.701506959939454,1.03000684776498,65.4870726724733,-47.1297550935548,-0.56915683876098,19.1284450760647,0.0147965285782134,0.0148845874235274,,-0.0211422097356731,-0.686529804253719,-0.649291641095462,-0.649291641095462,-7.56822174802851e-17,-0.649291641095462,-7.80676691378941e-17,1.21444098308147e-16,64.2912294962182,-1.43506450723697e-15,-0.554126476263558,9.26129200873107e-14,-0.65295517716744,0.0544001114543647,-0.00166226092665466,0,1,4,1_0_adj
110,-0.700629998977223,-0.727361122523472,0.051760922144787,-0.779122044668259,-0.0541143260541144,-0.673246796469358,1.10279048264082,64.6622256670836,-46.2529430553906,-0.560845217444146,19.3011802831204,0.0444137291604165,0.0145557612553023,0.00228904889516132,-0.0206584856535181,-0.700629998977223,-0.708621656129508,0.0176829143493807,-0.726304570478889,0.0176829143493807,-0.726304570478889,1.03514076624448,64.6622256670836,-46.2529430553906,-0.560845217444146,19.3011802831204,0.0176829143493807,0.0157028833734774,,-0.020642679727402,-0.700629998977223,-0.771610375130511,-0.771610375130511,2.42007009913363e-16,-0.771610375130511,2.19617526513778e-16,-1.9088343904418e-16,64.064560890518,4.37741777481036e-15,-0.554549103553246,2.36056905639419e-13,-0.758918936001498,0.0501705658019566,0.00511476960879187,0,1,4,1_0_adj
130,-0.71597818276656,-0.705315067450229,-0.033693498844487,-0.671621568605742,0.0396226734742633,-0.744937740924492,0.934527446032679,64.8824537659013,-47.1854526404388,-0.557703903275071,19.1675496195852,-0.028297526593107,0.0157874450543273,-0.00155378762343199,-0.0193429571220929,-0.71597818276656,-0.708306660467829,0.000858458184665407,-0.709165118652494,0.000858458184665407,-0.709165118652494,1.0016921942092,64.8824537659013,-47.1854526404388,-0.557703903275071,19.1675496195852,0.000858458184665407,0.0150293168544224,,-0.0193291403641792,-0.71597818276656,-0.70949647756319,-0.70949647756319,-6.06424374899058e-17,-0.70949647756319,-6.17153125521646e-17,1.07479003857018e-16,65.4385543119056,-1.24351322727755e-15,-0.56291318760219,1.07664120288265e-13,-0.711317824905708,0.0496297998271231,-0.000862777362334668,0,1,4,1_0_adj
150,-0.727484689953013,-0.728105626196302,0.00792166158248875,-0.736027287778791,-0.0181690956304621,-0.70993653056584,1.01537794108976,65.5827547352441,-47.2993566030887,-0.563945388606832,19.33467381382,0.00592297065117222,0.0150094331414115,0.000551609135656765,-0.0188486057398739,-0.727484689953013,-0.729191789558372,-0.00637678561976754,-0.722815003938605,-0.00637678561976754,-0.722815003938605,0.987721691585013,65.5827547352441,-47.2993566030887,-0.563945388606832,19.33467381382,-0.00637678561976754,0.0152817090093654,,-0.0188476883244984,-0.727484689953013,-0.728684198467152,-0.728684198467152,4.27498014612524e-16,-0.728684198467152,4.24714476461948e-16,-4.1412633737345e-16,66.1700651245215,8.76739628929019e-15,-0.569121621482273,5.06181283011391e-13,-0.728009687062592,0.0484424865088804,0.000317487433980372,0,1,4,1_0_adj
1000,-0.701621784191949,-0.701602529542297,-0.00240804203151762,-0.69919448751078,0.0140197632232472,-0.715622292765545,0.995229873004555,64.5732013557237,-47.1453604744573,-0.556860468802601,19.2074838842485,-0.00126316022435597,0.0151790607933364,-0.000348450093274081,-0.0197977287286036,-0.701621784191949,-0.700451415423121,0.00722166373860774,-0.707673079161729,0.00722166373860774,-0.707673079161729,1.01439087430487,64.5732013557237,-47.1453604744573,-0.556860468802601,19.2074838842485,0.00722166373860774,0.015010450064225,,-0.0197944068521786,-0.701621784191949,-0.697321472549942,-0.697321472549943,3.45886140730889e-16,-0.697321472549943,3.59307178171596e-16,-4.4040476903472e-16,65.183888774962,7.03401421490331e-15,-0.562131621890861,3.67260761355035e-13,-0.70165631359079,0.0510813835733107,-0.00190801966425814,0,1,4,1_0_adj
90,-0.735010995470042,-0.718385645190059,-0.0613011491133817,-0.657084496076678,-0.0192670879734198,-0.699118557216639,0.883971641380652,63.051971077526,-46.278530825593,-0.540863577359628,19.2981191677031,-0.0580265746494158,0.0151067578150085,-0.000908284260327387,-0.0204751310482285,-0.735010995470042,-0.733223181648952,-0.0554227901619617,-0.67780039148699,-0.0554227901619617,-0.67780039148699,0.896245965667171,63.051971077526,-46.278530825593,-0.540863577359628,19.2981191677031,-0.0554227901619617,0.0146461086684315,,-0.0204727978500086,-0.735010995470042,-0.678653069973357,-0.678653069973357,-5.31675436211193e-17,-0.678653069973357,-5.5826601489602e-17,0,62.5988342083775,-1.01741991322709e-15,-0.535185700594467,8.66936537149396e-14,-0.682896005536211,0.0548707576525894,-0.00261353039577197,0,1,5,1_0_adj
110,-0.67503165699651,-0.69177281325062,0.0710900622307076,-0.762862875481327,0.00837196225991439,-0.700144775510534,1.14755877807058,65.8712644670197,-47.324463827831,-0.568519882383999,19.141310000714,0.0667004225028549,0.0147945632951638,0.0013252786169742,-0.0189154147376285,-0.67503165699651,-0.680388299090032,0.050484577338566,-0.730872876428598,0.050484577338566,-0.730872876428598,1.10490837284015,65.8712644670197,-47.324463827831,-0.568519882383999,19.141310000714,0.050484577338566,0.0154438701954987,,-0.01891848381836,-0.67503165699651,-0.665644443810183,-0.665644443810183,-7.72405943388136e-17,-0.665644443810183,-7.82789234590512e-17,1.17391490463453e-16,66.9459073342094,-1.60777467769218e-15,-0.579847960989137,1.58875860225585e-13,-0.667346720725466,0.0486877449590222,-0.000645817560535286,0,1,5,1_0_adj
130,-0.723511647327717,-0.721515901257604,-0.0363496580884509,-0.685166243169153,-0.0189299374100953,-0.702585963847509,0.930548677244546,65.1924005845633,-47.0288179378159,-0.562439282303988,19.1699747252111,-0.0351933623308817,0.014939477423747,-0.000370405241768757,-0.0206388807214845,-0.723511647327717,-0.72226764956377,-0.0284354307962502,-0.69383221876752,-0.0284354307962502,-0.69383221876752,0.945494441973535,65.1924005845633,-47.0288179378159,-0.562439282303988,19.1699747252111,-0.0284354307962502,0.0147533416571291,,-0.0206430959383011,-0.723511647327717,-0.722046054727036,-0.722046054727036,8.40252803774015e-17,-0.722046054727036,8.43489256532327e-17,0,65.1905280741013,1.64545689670059e-15,-0.562421727085489,6.66887443590947e-14,-0.722498457801764,0.0512617047717056,-0.000196690218066564,0,1,5,1_0_adj
150,-0.694606325452971,-0.695679854393553,0.0226312355038818,-0.718311089897435,-0.0128532894473427,-0.682826564946211,1.04566302626479,63.5793086690708,-47.0909106557255,-0.54753579886791,19.2592794069238,0.0200743747972477,0.0145001775382568,0.000753532358094463,-0.0203380368007552,-0.694606325452971,-0.697159281315302,0.00354858274075558,-0.700707864056058,0.00354858274075558,-0.700707864056058,1.00708141838374,63.5793086690708,-47.0909106557255,-0.54753579886791,19.2592794069238,0.00354858274075558,0.0148798962326048,,-0.0203362134210747,-0.694606325452971,-0.69972920097579,-0.699729200975791,1.30844440789153e-16,-0.699729200975791,1.27249295550578e-16,-2.19150187797837e-16,63.3950116826215,2.4870264545551e-15,-0.545914657153947,5.25727480696559e-14,-0.696672207663101,0.0511652360261448,0.00144555970926278,0,1,5,1_0_adj
1000,-0.718847214649043,-0.717147404147495,-0.0101120788471498,-0.707035325300345,0.0139050833932786,-0.731052487540774,0.980343887689575,64.8495946890241,-47.2950814982853,-0.555064179893674,19.1681709929794,-0.00816821744409287,0.0154572624548132,-0.000507815220517151,-0.0188295426135043,-0.718847214649043,-0.715403807939609,0.00371957093160424,-0.719123378871213,0.00371957093160424,-0.719123378871213,1.00729248107361,64.8495946890241,-47.2950814982853,-0.555064179893674,19.1681709929794,0.00371957093160424,0.0152050351979473,,-0.0188284343549851,-0.718847214649043,-0.718905303090517,-0.718905303090517,1.04502825405093e-17,-0.718905303090517,1.04445335716017e-17,0,64.9901483427151,2.13532574380993e-16,-0.556275405798485,1.31483040816231e-13,-0.718857840265013,0.0489130691271774,2.6923147085472e-05,0,1,5,1_0_adj
90,-0.705364859891866,-0.679740701143971,-0.0053043852401255,-0.674436315903845,0.0547636761093856,-0.734504377253356,0.989274557735059,65.3734253415161,-46.6604178362626,-0.564881545708504,19.1944059843022,-0.0012491765139991,0.01574148735296,-0.00128734512323266,-0.019929224730724,-0.705364859891866,-0.701963376876895,0.00207407952705074,-0.704037456403946,0.00207407952705074,-0.704037456403946,1.00411633293889,65.3734253415161,-46.6604178362626,-0.564881545708504,19.1944059843022,0.00207407952705074,0.0150885373310309,,-0.0199421439653459,-0.705364859891866,-0.622379918735284,-0.622379918735284,9.5185781752498e-17,-0.622379918735284,1.02421798209408e-16,0,64.5725141310333,1.9547651110613e-15,-0.554820101588503,1.3210028600421e-13,-0.629805215661202,0.0523959618625483,-0.00370173194516505,0,1,6,1_0_adj
110,-0.738458590888532,-0.723847649008376,-0.101077736358771,-0.622769912649606,-0.0457741133138123,-0.678073535694564,0.813368160396902,62.8952011832345,-47.0267949562129,-0.540172394998305,19.2491284491092,-0.0973154068091389,0.0144188762242021,-0.0011760023853731,-0.0211336128784665,-0.738458590888532,-0.733685630939416,-0.0836649545686796,-0.650020676370736,-0.0836649545686796,-0.650020676370736,0.845612199242229,62.8952011832345,-47.0267949562129,-0.540172394998305,19.2491284491092,-0.0836649545686796,0.0138223469614711,,-0.0211234793261531,-0.738458590888532,-0.768676434895133,-0.768676434895134,1.67062544333737e-16,-0.768676434895134,1.60056796019256e-16,-1.91929096150501e-16,62.6873914170295,3.11506343802861e-15,-0.537987007961804,1.10496067943583e-13,-0.764468462116846,0.0513815526404013,0.00224899057558645,0,1,6,1_0_adj
130,-0.711760189881356,-0.709702861092835,-0.0311674073721743,-0.678535453720661,-0.0107372393173385,-0.698965621775496,0.939618013888103,65.2969853122147,-47.0095241934923,-0.56515085174229,19.1218718084887,-0.0299348611277858,0.0148685959657566,-0.000434596359043005,-0.0210085773986242,-0.711760189881356,-0.710640215269397,-0.0220864546130139,-0.688553760656383,-0.0220864546130139,-0.688553760656383,0.957056018788405,65.2969853122147,-47.0095241934923,-0.56515085174229,19.1218718084887,-0.0220864546130139,0.0146471118878438,,-0.0210079927413596,-0.711760189881356,-0.713477122014394,-0.713477122014394,8.99775012204015e-17,-0.713477122014394,8.95814365461332e-17,0,65.3175625995371,1.73338207438689e-15,-0.565343851975884,1.16937599692264e-13,-0.712900475763302,0.0516801447700554,0.000228492425369294,0,1,6,1_0_adj
150,-0.704323673126993,-0.702775339041983,-0.0443168211739302,-0.658458517868053,0.0202502009741481,-0.723025540016131,0.914124499717702,65.255919178164,-46.8042635295569,-0.56254978655723,19.2478573717216,-0.0398782067640918,0.0154478563594861,-0.00137951155042327,-0.0205485246605125,-0.704323673126993,-0.700378681189266,-0.00888970482998752,-0.691488976359279,-0.00888970482998752,-0.691488976359279,0.982426011439004,65.255919178164,-46.8042635295569,-0.56254978655723,19.2478573717216,-0.00888970482998752,0.0147740595452934,,-0.0205319178910969,-0.704323673126993,-0.692457014894336,-0.692457014894336,-5.45175642652552e-16,-0.692457014894336,-5.80128179876896e-16,5.55878544163469e-16,65.0755837249575,-1.0952964991778e-14,-0.560958020770365,1.35917264728993e-13,-0.699603204970605,0.0529654007213917,-0.00319114844707178,0,1,6,1_0_adj
1000,-0.713152593843177,-0.712141159452449,-0.0790362546627657,-0.633104904789683,-0.0482426242298272,-0.663898535222622,0.850819636840174,64.5181919536661,-47.2051978263662,-0.553906001993072,19.0414002097771,-0.0770593511838472,0.0140640981458149,-0.000652335586987816,-0.020230014696536,-0.713152593843177,-0.710348723429895,-0.0615079193698438,-0.648840804060051,-0.0615079193698438,-0.648840804060051,0.88269162627074,64.5181919536661,-47.2051978263662,-0.553906001993072,19.0414002097771,-0.0615079193698438,0.0137451135454758,,-0.0202195896300334,-0.713152593843177,-0.710723903203084,-0.710723903203084,-1.21567794145466e-16,-0.710723903203084,-1.24208120011062e-16,1.07219836262345e-16,65.3542850735486,-2.46190497521616e-15,-0.561125515457491,5.69497533984908e-14,-0.712848232217575,0.0504520366388864,-0.00107247269580932,0,1,6,1_0_adj
90,-0.701390301516022,-0.731053094214507,-0.0134219240389753,-0.717631170175531,-0.0726993279720722,-0.658353766242435,0.974291752900727,65.8294209610656,-47.1538206416479,-0.570287241602299,19.3095340340214,-0.0169859432032568,0.0139618329391734,0.00125710712571064,-0.020608565397761,-0.701390301516022,-0.709004755325163,-0.0205406769685368,-0.688464078356626,-0.0205406769685368,-0.688464078356626,0.959967502887338,65.8294209610656,-47.1538206416479,-0.570287241602299,19.3095340340214,-0.0205406769685368,0.0146003880276999,,-0.0206140404202828,-0.701390301516022,-0.587050695673643,-0.587050695673643,-3.57067923926117e-17,-0.587050695673643,-3.93711990464619e-17,0,64.9505991335157,-7.22242530994536e-16,-0.559265413567125,7.78002079725083e-14,-0.598016126748328,0.0545124350296116,-0.00507365115815628,0,1,7,1_0_adj
110,-0.690262638221534,-0.680828612267865,0.0423078392772088,-0.723136451545074,0.0770104021420555,-0.75783901440992,1.08751588196691,64.7600912502135,-46.8875408848067,-0.55826115924433,19.2161785630941,0.0449726108403909,0.0161629081011474,-0.000740123329353186,-0.0200031772973482,-0.690262638221534,-0.686852728611527,0.053628193977798,-0.740480922589325,0.053628193977798,-0.740480922589325,1.11088463841521,64.7600912502135,-46.8875408848067,-0.55826115924433,19.2161785630941,0.053628193977798,0.0157927011870496,,-0.0200134893643258,-0.690262638221534,-0.674717939227111,-0.674717939227111,-4.21842687191244e-17,-0.674717939227111,-4.30998571304601e-17,0,65.145257998594,-8.29008818185033e-16,-0.562323568712867,1.45624767387737e-13,-0.677295221673663,0.051989624458784,-0.00110443748154599,0,1,7,1_0_adj
