cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.beta2,e1.sigma,e1.theta1,e1.theta2,e1.theta3,e1.theta4,e2.te2,e2.te,e2.pnde,e2.tnie,e2.tnde,e2.pnie,e2.pm,e2.beta0,e2.beta1,e2.beta2,e2.sigma,e2.theta1,e2.theta2,e2.theta3,e2.theta4,e3.te2,e3.te,e3.pnde,e3.tnie,e3.tnde,e3.pnie,e3.pm,e3.beta0,e3.beta1,e3.beta2,e3.sigma,e3.theta1,e3.theta2,e3.theta3,e3.theta4,interaction,iter,method
1000,0.725883861441144,0.725678678559876,0.538927587562162,0.186751090997714,0.53133342695497,0.194345251604907,0.330132664139614,63.8257736671893,-46.9034020325785,-0.550398566467678,18.8707804069167,0.539521598886951,-0.00414352143304908,0.000161910656329738,-0.022479875451903,0.725883861441144,0.72627393474191,0.535695139700392,0.190578795041518,0.535695139700392,0.190578795041518,0.336087631185669,63.8257736671893,-46.9034020325785,-0.550398566467678,18.8707804069167,0.535695139700392,-0.00406321901573674,,-0.0224798758127114,0.725883861441144,0.725745315937543,0.543784543923212,0.181960772014331,0.526652250532142,0.199093065405401,0.322391986123664,0.0138282533078598,-46.9034020325784,-0.000119214183612633,18.8707804069167,0.544313094073027,-0.00424474679399832,0.000365267606370436,-0.0202444927699842,1,3,1_0_adj
90,0.723426707392932,0.707268796601748,0.559889706365351,0.147379090236396,0.527974084309774,0.179294712291974,0.270276535170224,65.7458123282985,-46.6696803737601,-0.572222541335816,18.7689022254943,0.562730326189979,-0.00384178144902792,0.000683862023480283,-0.0233899324234001,0.723426707392932,0.723928732602248,0.560013191585386,0.163915541016862,0.560013191585386,0.163915541016862,0.293476538493993,65.7458123282985,-46.6696803737601,-0.572222541335816,18.7689022254943,0.560013191585386,-0.00351224905986335,,-0.0233920132727941,0.723426707392932,0.723562540404475,0.570251373801224,0.15331116660325,0.549745700612526,0.173816839791949,0.276006073131056,-0.794634843302421,-46.66968037376,0.00998207141924476,18.7689022254943,0.570616672859587,-0.003724406046922,0.00043937890777216,-0.0213504609529147,1,4,1_0_adj
110,0.687230645680078,0.67233872114364,0.511510564918777,0.160828156224862,0.462075372937415,0.210263348206225,0.303504889056098,64.9126963309781,-47.100512001883,-0.559974531949614,18.9542688592604,0.515393460796037,-0.00446414145557099,0.00104956803822825,-0.0228335896198548,0.687230645680078,0.688616912584877,0.503382679442315,0.185234233142562,0.503382679442315,0.185234233142562,0.339723259837733,64.9126963309781,-47.100512001883,-0.559974531949614,18.9542688592604,0.503382679442315,-0.00393274351529675,,-0.022836477159375,0.687230645680078,0.686299320474782,0.53437691213551,0.151922408339272,0.467063802088075,0.219235518386706,0.283840503053113,0.778409615007032,-47.1005120018828,-0.00820485471986271,18.9542688592604,0.536694539912318,-0.00465463132073687,0.00142913754408326,-0.0206585540344633,1,4,1_0_adj
130,0.716868473821575,0.714167444955813,0.548589638787677,0.165577806168137,0.530364565503264,0.18380287945255,0.298973239198827,67.2156258033341,-47.2286130520054,-0.58010927246562,18.8360400340897,0.550021221731521,-0.00389176957727209,0.000385890503799985,-0.0224155515453476,0.716868473821575,0.71764721274413,0.543002561849736,0.174644650894394,0.543002561849736,0.174644650894394,0.312915952786301,67.2156258033341,-47.2286130520054,-0.58010927246562,18.8360400340897,0.543002561849736,-0.00369785686278963,,-0.0224162308135341,0.716868473821575,0.716481457892121,0.561292040592725,0.155189417299396,0.522303859754186,0.194177598137935,0.281012737361088,0.804638407702399,-47.2286130520057,-0.00753527660719899,18.8360400340897,0.562457570482382,-0.00411143977326027,0.00082552034283978,-0.0202956618563191,1,4,1_0_adj
150,0.724672212989712,0.727580926964168,0.52699847609951,0.200582450864658,0.56983928694559,0.157741640018579,0.351591413429159,64.121113632035,-46.9636260257882,-0.551182702227373,18.8983444163262,0.523912190715182,-0.00335880453378879,-0.000912212588153969,-0.022023426938868,0.724672212989712,0.723005642825815,0.543555278816823,0.179450364008992,0.543555278816823,0.179450364008992,0.319152591301696,64.121113632035,-46.9636260257882,-0.551182702227373,18.8983444163262,0.543555278816823,-0.00382105001667576,,-0.0220210499109903,0.724672212989712,0.725255313619646,0.509005363986734,0.216249949632912,0.583124069731722,0.142131243887924,0.377019032300401,1.13944302670061,-46.9636260257879,-0.0100289680170427,18.8983444163262,0.506753667899185,-0.00302641120193487,-0.0015782151425933,-0.0199625035020256,1,4,1_0_adj
1000,0.706165217603665,0.708938765030475,0.510836216240396,0.198102548790079,0.551524940913935,0.15741382411654,0.353884044598167,65.7651160244101,-47.2021589990617,-0.566391903670151,19.1248831864153,0.507750799425861,-0.00333488610382566,-0.000862009821930982,-0.0213121800139004,0.706165217603665,0.705812192334397,0.527761963542594,0.178050228791803,0.527761963542594,0.178050228791803,0.322144985792145,65.7651160244101,-47.2021589990617,-0.566391903670151,19.1248831864153,0.527761963542594,-0.00377207806946591,,-0.0213120346418925,0.706165217603665,0.706238491150134,0.520936514776854,0.18530197637328,0.535607285102959,0.170631206047175,0.333949953769654,-0.240903133459441,-47.2021589990618,0.00207525940359691,19.1248831864153,0.520510428098619,-0.00361490257364216,-0.000310807188425352,-0.019168383436524,1,4,1_0_adj
90,0.701583726022338,0.697203916355674,0.511744301689789,0.185459614665885,0.502448211667219,0.194755704688455,0.337190111832796,64.6579199981725,-47.1258694133869,-0.556449038710381,18.7574197526436,0.512441678956735,-0.00413267080507446,0.000197260870479121,-0.0204152515267173,0.701583726022338,0.70191304055292,0.511864105802383,0.190048934750537,0.511864105802383,0.190048934750537,0.34316765074287,64.6579199981725,-47.1258694133869,-0.556449038710381,18.7574197526436,0.511864105802383,-0.00403279424053555,,-0.0204159418364058,0.701583726022338,0.701137595168474,0.519721852390416,0.181415742778058,0.502272128164113,0.198865467004361,0.329202972441603,1.33147233168191,-47.1258694133869,-0.016714398300079,18.7574197526436,0.520497158089234,-0.00421987900657955,0.000370279093914088,-0.0182360631102897,1,5,1_0_adj
110,0.679917168467296,0.692504894026349,0.515705280563172,0.176799613463177,0.555807354785748,0.136697539240601,0.324313006517459,65.5500588795894,-47.1240196203818,-0.565444096079815,18.8084749914442,0.512743886119646,-0.0029008038860394,-0.000850990101133725,-0.0228439959298952,0.679917168467296,0.679508218732712,0.522541965593109,0.156966253139603,0.522541965593109,0.156966253139603,0.294579476485247,65.5500588795894,-47.1240196203818,-0.565444096079815,18.8084749914442,0.522541965593109,-0.00333091816878271,,-0.0228611955586214,0.679917168467296,0.679771684997296,0.513336870503001,0.166434814494296,0.532632722207064,0.147138962790232,0.310829413576052,-2.02259156033789,-47.1240196203819,0.0212743457106699,18.8084749914442,0.513072080877775,-0.00312237716509634,-0.000409469562645665,-0.0208998236807351,1,5,1_0_adj
130,0.686168030251453,0.690027722134371,0.471367117794585,0.218660604339786,0.499404207628182,0.190623514506189,0.394042301126651,65.4451695592746,-46.9072702850164,-0.563805723580531,18.9914409038498,0.469104755117612,-0.00406383729745791,-0.00059771309784686,-0.0220837367029266,0.686168030251453,0.684636716375085,0.479503961702873,0.205132754672212,0.479503961702873,0.205132754672212,0.374119163908542,65.4451695592746,-46.9072702850164,-0.563805723580531,18.9914409038498,0.479503961702873,-0.0043731548100282,,-0.0220837105585706,0.686168030251453,0.686602400549087,0.453098024660363,0.233504375888724,0.51146615889038,0.175136241658707,0.419244600081568,0.0399754137228539,-46.9072702850168,-0.000375015245118601,18.9914409038498,0.45113687773424,-0.00373366944174215,-0.00124433022589808,-0.0196318372851812,1,5,1_0_adj
150,0.729247833756539,0.727604887634369,0.508798127682821,0.218806759951547,0.490834189310423,0.236770698323946,0.380169423059294,65.1114994818728,-46.5877794645849,-0.563464849909979,18.914996456573,0.510438293978517,-0.00508224905855266,0.000385593359006392,-0.0225463053794015,0.729247833756539,0.72972220505471,0.501863487631816,0.227858717422893,0.501863487631816,0.227858717422893,0.393397920574664,65.1114994818728,-46.5877794645849,-0.563464849909979,18.914996456573,0.501863487631816,-0.00489095466754553,,-0.0225470861585176,0.729247833756539,0.729145958762458,0.509167893807652,0.219978064954806,0.493474239232112,0.235671719530346,0.381440038852718,-0.688055526531883,-46.5877794645849,0.00606194794025766,18.914996456573,0.509744006572724,-0.00505865963647181,0.000336862043134508,-0.0197626264609386,1,5,1_0_adj
1000,0.713462918184765,0.712518953785315,0.543880160464996,0.16863879332032,0.519157932940402,0.193361020844913,0.304529494740441,64.4321488397973,-47.2822501169219,-0.554079961290164,18.9345834633455,0.545673524919373,-0.00408950547756844,0.000522864869236532,-0.0226836095481027,0.713462918184765,0.714395514285718,0.533273088819252,0.181122425466465,0.533273088819252,0.181122425466465,0.324511005135534,64.4321488397973,-47.2822501169219,-0.554079961290164,18.9345834633455,0.533273088819252,-0.00383066425600679,,-0.0226854256858129,0.713462918184765,0.713160638873222,0.553456269569002,0.159704369304219,0.511044367524189,0.202116271349032,0.289472744826534,0.136614341641515,-47.2822501169221,-0.00117775266956568,18.9345834633455,0.554690956463345,-0.00427467539825682,0.000896994156156582,-0.0205674028964519,1,5,1_0_adj
90,0.709012995251604,0.731994190121704,0.474413359330365,0.257580830791339,0.519254959325693,0.212739230796011,0.437492310098464,65.7246302436289,-47.0095612561894,-0.572043319187096,18.9651086180861,0.469911221220484,-0.00452544599675457,-0.00095388254638143,-0.0222311983256614,0.709012995251604,0.708220480145856,0.473149229973753,0.235071250172103,0.473149229973753,0.235071250172103,0.412795423981325,65.7246302436289,-47.0095612561894,-0.572043319187096,18.9651086180861,0.473149229973753,-0.0050004987047428,,-0.022224131670562,0.709012995251604,0.708914505876973,0.459457033206111,0.249457472670863,0.488085594505441,0.220828911371532,0.434752044868616,-1.29909667570595,-47.0095612561896,0.0163219263064055,18.9651086180861,0.458763040166742,-0.00469753185246877,-0.000608994437180821,-0.019284409884501,1,6,1_0_adj
110,0.692083532783096,0.702000115380162,0.490630047084325,0.211370068295837,0.523113727427311,0.178886387952851,0.377721909614911,64.217531952004,-46.7672961872256,-0.55384352021051,18.7407928245608,0.488053788611803,-0.00382503164683087,-0.000694581106697786,-0.0215171230219246,0.692083532783096,0.691342632881208,0.496501807344242,0.194840825536965,0.496501807344242,0.194840825536965,0.354709382385994,64.217531952004,-46.7672961872256,-0.55384352021051,18.7407928245608,0.496501807344242,-0.00416617682486818,,-0.0215098697295853,0.692083532783096,0.692636027656216,0.478993119700123,0.213642907956093,0.515900218537555,0.176735809118661,0.384923336599315,0.659935792221925,-46.7672961872259,-0.00695013792326604,18.7407928245608,0.47769894355073,-0.00377904697357584,-0.000789164690848917,-0.0192337415704926,1,6,1_0_adj
130,0.706101941337768,0.697304414569652,0.508095180374328,0.189209234195324,0.458596072968808,0.238708341600844,0.343348933868628,63.4464475115725,-46.3135808450015,-0.549098198398472,19.0217566987185,0.512495248063513,-0.00515417588632876,0.00106878169431943,-0.0217273864422816,0.706101941337768,0.706964595088185,0.493115679652826,0.213848915435359,0.493115679652826,0.213848915435359,0.379846848332205,63.4464475115725,-46.3135808450015,-0.549098198398472,19.0217566987185,0.493115679652826,-0.00461741267968571,,-0.0217313808668111,0.706101941337768,0.70583471175748,0.508208300297654,0.197626411459826,0.475741286677324,0.230093425080156,0.354181910385264,-0.452511186847334,-46.3135808450014,0.00424331390126233,19.0217566987186,0.509339829572628,-0.00496816313664482,0.000701025768855742,-0.0191727838203445,1,6,1_0_adj
150,0.728391337653962,0.729350651366691,0.525506315139388,0.203844336227303,0.539900499929818,0.189450151436873,0.356157827539086,64.5775828275226,-46.9503800054821,-0.559332257063415,18.9174599315858,0.524267354060201,-0.00403511433591704,-0.000306582924115816,-0.023007805522333,0.728391337653962,0.727761447019353,0.531209728128588,0.196551718890766,0.531209728128588,0.196551718890766,0.34513995265744,64.5775828275226,-46.9503800054821,-0.559332257063415,18.9174599315858,0.531209728128588,-0.00418637120440379,,-0.0230077710664086,0.728391337653962,0.728740493169098,0.516406824773984,0.212333668395114,0.547591381349342,0.181149111819756,0.369683524723246,-0.434955714553843,-46.9503800054821,0.0038327869773391,18.9174599315858,0.515427362053338,-0.00385830981130726,-0.000664202431837971,-0.0206495309534832,1,6,1_0_adj
1000,0.695484308521706,0.69346865850463,0.455098916303199,0.238369742201431,0.429597094709313,0.263871563795317,0.424041075723541,65.4634244689719,-46.9888160084537,-0.563726068384967,18.7192431316852,0.457300403490828,-0.00561562487013598,0.000542721093234136,-0.0224583066951349,0.695484308521706,0.695710564031016,0.444754830877036,0.25095573315398,0.444754830877036,0.25095573315398,0.442752882152583,65.4634244689719,-46.9888160084537,-0.563726068384967,18.7192431316852,0.444754830877036,-0.00534075455548467,,-0.0224558862362165,0.695484308521706,0.695291774942117,0.449504766701859,0.245787008240258,0.439056697096422,0.256235077845695,0.434890763782788,0.337722928162835,-46.9888160084536,-0.00291493497192249,18.7192431316852,0.449923664107969,-0.00545310777355183,0.000222352263644125,-0.0194603568501962,1,6,1_0_adj
90,0.69797824228612,0.692403414432968,0.466836587928082,0.225566826504886,0.455900434468152,0.236502979964815,0.404173268493528,66.2666800759189,-47.1679467424882,-0.57564347296201,18.9371370642172,0.467895491464396,-0.00501406137638332,0.000231855618384975,-0.022298933053931,0.69797824228612,0.698184261307754,0.467029653265835,0.231154608041919,0.467029653265835,0.231154608041919,0.410702943554379,66.2666800759189,-47.1679467424882,-0.57564347296201,18.9371370642172,0.467029653265835,-0.0049006714094192,,-0.022300405088694,0.69797824228612,0.698051026820369,0.468690480501406,0.229360546318963,0.465180483419699,0.23287054340067,0.407920850799254,0.0663071657341606,-47.167946742488,-0.000830835354136424,18.9371370642172,0.468823724149365,-0.00493705067706296,7.44148796823767e-05,-0.0194833248412366,1,7,1_0_adj
110,0.736684139381603,0.739755960000566,0.505186614405025,0.234569345595541,0.515230227905507,0.224525732095059,0.399963196169795,64.8944691756123,-46.6167842236603,-0.559994851918336,18.8454461955467,0.504313236917845,-0.00481641399839633,-0.000215450586473198,-0.0224596290470375,0.736684139381603,0.736344598084552,0.506803885930817,0.229540712153736,0.506803885930817,0.229540712153736,0.393563815289972,64.8944691756123,-46.6167842236603,-0.559994851918336,18.8454461955467,0.506803885930817,-0.00492399284885104,,-0.0224607337171524,0.736684139381603,0.736813783845128,0.501062530692185,0.235751253152944,0.513493613114606,0.223320170730523,0.402833833691692,0.0447413125262888,-46.6167842236604,-0.000472280392176966,18.8454461955467,0.500593025106879,-0.00479055289740849,-0.000266665378778133,-0.01970436603388,1,7,1_0_adj
130,0.6886807597477,0.705957158180635,0.436707052439401,0.269250105741234,0.536928892511863,0.169028265668772,0.4661622311634,65.0643213000369,-46.8380627130318,-0.560345010447697,18.8025398868836,0.428509339305992,-0.00360878003653519,-0.00213975203642607,-0.0225187331678528,0.6886807597477,0.686248024429396,0.468444580651211,0.217803443778185,0.468444580651211,0.217803443778185,0.394161759737784,65.0643213000369,-46.8380627130318,-0.560345010447697,18.8025398868836,0.468444580651211,-0.00465013775468527,,-0.0225065311112733,0.6886807597477,0.69000854386738,0.418340516996915,0.271668026870465,0.523159327414929,0.166849216452451,0.477285944083325,0.230299126644344,-46.8380627130327,-0.00215916324833518,18.8025398868836,0.414572404624506,-0.00356225699330697,-0.0022378980757641,-0.0199140897602387,1,7,1_0_adj
150,0.681278506820704,0.679936703365973,0.484631809657637,0.195304893708336,0.472159596041506,0.207777107324467,0.359614559574128,64.6034776688425,-46.6636427077825,-0.5598580004393,18.9834178255827,0.485737256172353,-0.00445265511365264,0.000267279039791959,-0.0225894160699013,0.681278506820704,0.681352180060783,0.479918274743301,0.201433905317482,0.479918274743301,0.201433905317482,0.369266057170617,64.6034776688425,-46.6636427077825,-0.5598580004393,18.9834178255827,0.479918274743301,-0.00431672054792,,-0.0225853311686716,0.681278506820704,0.681081105651078,0.483696911495449,0.197384194155629,0.475378587596606,0.205702518054471,0.362651896181431,-0.649170486235261,-46.6636427077827,0.00572175813777478,18.9834178255827,0.483967694407903,-0.00440819674843267,0.000178261349010704,-0.0201452797507829,1,7,1_0_adj
