cutoff,e.te2,e.te,e.pnde,e.tnie,e.tnde,e.pnie,e.pm,e.beta0,e.beta1,e.beta2,e.sigma,e.theta1,e.theta2,e.theta3,e.theta4,interaction,iter,method
90,0.0406110734838838,0.538403708332449,0.153886538371644,0.384517169960805,1.21634209841028,-0.677938390077833,0.766766317096491,64.2120422268375,-46.8316200693511,-0.552259533626972,19.2929621359265,0.133626309850003,0.0144760823792536,-0.0226867137729869,-0.0185131808938296,1,185,H0I1
110,0.23097926234565,0.570917634677685,0.123970324612811,0.446947310064874,1.26830947983591,-0.697391845158223,0.828570046883069,65.8182897632806,-46.9241344798737,-0.570903238231471,19.06613250985,0.0820243760315769,0.0148621141953581,-0.0243870061303724,-0.0209064261652241,1,185,H0I1
130,0.344373420327511,0.502800762952448,0.121997266674458,0.380803496277989,1.15756224430427,-0.654761481351819,0.801405183710121,66.3451712361069,-47.2153662140575,-0.572816576748237,19.1740016511754,0.092909305157322,0.0138675506271278,-0.021932795627062,-0.0199524806701051,1,185,H0I1
150,0.497309412486693,0.57316741252693,0.195313739882408,0.377853672644522,1.21233472299915,-0.639167310472215,0.721283351042384,66.4797077304458,-46.853075374161,-0.576223475021599,18.9682712966813,0.159199033200296,0.0136419499759179,-0.0217066003671045,-0.0208422669854025,1,185,H0I1
1000,0.494331075695703,0.533741926704591,0.159595464643688,0.374146462060903,1.2544263691391,-0.720684442434504,0.754663444098498,65.003025381601,-47.143639088486,-0.557960449661638,19.2835807829962,0.145997551836762,0.0152869921874682,-0.0232233006544207,-0.0202693821126667,1,185,H0I1
90,-0.00214957309219932,0.468075932786854,0.128341035259382,0.339734897527472,1.17276721185648,-0.704691279069629,0.770587379135443,63.3428218233334,-47.2570886938292,-0.539190180781712,19.2961929003639,0.130059671058659,0.014911863987966,-0.0221009420060504,-0.0215077601328257,1,186,H0I1
110,0.221175871649293,0.516976231967596,0.120239356131836,0.39673687583576,1.17251192896295,-0.655535696995351,0.811260957331399,63.5396505664067,-47.2230449007506,-0.54179325741043,19.2224702610548,0.109921501286382,0.0138816905680923,-0.0222830309871523,-0.0204424579715203,1,186,H0I1
130,0.379516198105801,0.544299848503021,0.144463043134054,0.399836805368968,1.27068669172551,-0.726386843222486,0.785155224803919,65.0502528397476,-47.3903651052128,-0.55619051487613,19.2693933849926,0.134640365286186,0.0153277325804478,-0.023764823210184,-0.0192191293038252,1,186,H0I1
150,0.43918990482469,0.510145944239265,0.17502272422066,0.335123220018605,1.20230678208337,-0.692160837844109,0.712601888798737,64.0714805833391,-46.3849646590545,-0.556189305714623,19.3946733318077,0.147924660855819,0.0149220947548787,-0.0221469190590875,-0.0207795232716685,1,186,H0I1
1000,0.488496512651075,0.537883827347527,0.10604400012223,0.431839827225297,1.30268376564207,-0.764799938294543,0.842961758732039,62.3022662996577,-47.0026244540572,-0.535517385805067,19.3316510802896,0.0898481240903272,0.0162714305249508,-0.025458998926528,-0.0193433234487351,1,186,H0I1
90,0.00513814244841709,0.538213643662256,0.151967380926172,0.386246262736084,1.26223691837547,-0.72402327471321,0.769796481258978,66.0684835127117,-47.3940585234131,-0.570950116405002,19.1248893438099,0.125211182108659,0.0152766675248024,-0.023426344399284,-0.0202339771545818,1,187,H0I1
110,0.236349732276889,0.539230608222089,0.125486535890383,0.413744072331705,1.20559131458408,-0.666360706361988,0.812925255304391,62.5287326946607,-46.7842950376472,-0.537851497774792,19.2592487461402,0.102121655039491,0.014243256328342,-0.0230869093533318,-0.0197770046097965,1,187,H0I1
130,0.401430838211711,0.578396464492938,0.166645461135034,0.411751003357904,1.34690967861275,-0.768513214119812,0.768461765726497,64.9196798564755,-47.0708181530577,-0.563349230217107,19.1849825413498,0.134364852197431,0.016326744345528,-0.0250742235590618,-0.0196449232802806,1,187,H0I1
150,0.421676765263092,0.500272076048824,0.137345732437207,0.362926343611617,1.17506740229991,-0.674795326251086,0.773210817921287,65.876283859625,-47.0190859114599,-0.568870184252608,19.1046157930515,0.111353753835254,0.0143515194557753,-0.0220702221182437,-0.020329925813498,1,187,H0I1
1000,0.482639136094758,0.522663443464322,0.13125016564606,0.391413277818262,1.15408278029956,-0.631419336835236,0.795702523001167,64.2311829598766,-47.0496880593285,-0.555206548717884,19.1094931792422,0.0994626192761651,0.0134202661671004,-0.0217394133062844,-0.0195467159613027,1,187,H0I1
90,0.0200874987950888,0.532223822819247,0.141089137414823,0.391134685404424,1.21356424403743,-0.681340421218186,0.784368676026455,64.7409727688416,-46.4267144854765,-0.559784096783852,19.2166260993334,0.111544465451972,0.014675611418321,-0.0231003877510675,-0.0197588265662642,1,188,H0I1
110,0.17749529948971,0.485753765030261,0.107305291472668,0.378448473557593,1.16676319475028,-0.681009429720014,0.8188773153153,64.676831761948,-46.8796222080178,-0.559138176633623,19.290398728297,0.0797582518726839,0.0145267687247604,-0.0225995401280433,-0.0184649587937879,1,188,H0I1
130,0.377575831287902,0.534551367716771,0.170777249801036,0.363774117915735,1.25486909551717,-0.720317727800398,0.736477818009153,63.9498400352638,-47.2940191201816,-0.549998697050999,19.2393107367919,0.155768985926658,0.0152306304518116,-0.0229223877751071,-0.0194763130287749,1,188,H0I1
150,0.446111709025984,0.524495852015196,0.1499443314112,0.374551520603996,1.26598154809562,-0.741485696080421,0.765417681853132,63.9942076764607,-47.1005995773243,-0.552327778888458,19.272407228948,0.130080024208123,0.0157425956937795,-0.0236947560476855,-0.0195940849947088,1,188,H0I1
1000,0.473928796934975,0.515635025791973,0.15492091880461,0.360714106987363,1.17555493123524,-0.659919905443263,0.751644854102942,66.0955038444124,-47.3630899386411,-0.568541282328214,19.0687580833552,0.133783072413343,0.0139332105717382,-0.0215491433044773,-0.0206508832447767,1,188,H0I1
90,-0.0369382470282077,0.473131208522245,0.104845813423014,0.368285395099231,1.15864258903064,-0.685511380508398,0.817293914625981,66.1513836893376,-47.0834567842039,-0.574323965901573,19.2753018869502,0.0709183907486243,0.0145594955708176,-0.0223814657542555,-0.0214533710551481,1,189,H0I1
110,0.202381413088082,0.50998811854102,0.101300144711639,0.408687973829381,1.20169848776431,-0.691710369223292,0.839751516081412,63.7786644690282,-47.3594870288131,-0.547005707490536,19.1380472337024,0.0834646475918745,0.0146055291688962,-0.0232350139768871,-0.0199365419304575,1,189,H0I1
130,0.373516974152743,0.52161840867857,0.233881832839684,0.287736575838887,1.20982913388824,-0.688210725209675,0.615196222944862,65.1421213034808,-46.4609896660621,-0.565323511633688,19.1954023124384,0.210592769049288,0.0148126574607253,-0.0210057363836451,-0.0194289726674722,1,189,H0I1
150,0.455928672976807,0.52555570486476,0.160372143811138,0.365183561053622,1.20711502465078,-0.68155931978602,0.748411855609246,64.3383794853318,-47.3739769148342,-0.552484659210761,19.1719250390047,0.144188655401966,0.0143867870964534,-0.0220953136934526,-0.0205464352706976,1,189,H0I1
1000,0.475815657376157,0.522305064634859,0.0829988818589362,0.439306182775923,1.20292168742727,-0.680616622792407,0.873830850351912,65.3743066174173,-46.9917310433177,-0.564487748035956,19.2264906572598,0.0492738526901103,0.0144837529429381,-0.0238323377475916,-0.0200010849256942,1,189,H0I1
90,-0.0207014652667551,0.465951625589575,0.067619117821805,0.39833250776777,1.14226982316308,-0.676318197573506,0.882132809664632,63.2957495472477,-47.1951744887052,-0.536648536968978,19.1517656230115,0.0671214896505187,0.0143302404303085,-0.0227703513544264,-0.0206360006478964,1,190,H0I1
110,0.189246767808699,0.516243722061842,0.17695031094122,0.339293411120622,1.28104135151963,-0.764797629457791,0.713533118845984,66.1436877264549,-46.7035367539599,-0.574825063507294,19.5037565809207,0.150887432782216,0.016375582720573,-0.0236404160651666,-0.0191726253011733,1,190,H0I1
130,0.335982353228284,0.49555236426209,0.14406842726139,0.3514839370007,1.23215443300006,-0.736602068737975,0.75840035034574,64.3838657416984,-47.097164258477,-0.554972050884198,19.3725506051194,0.128396147797462,0.0156400513775178,-0.0231030046685418,-0.0193299251591353,1,190,H0I1
150,0.462409157495823,0.536556425740675,0.162535539175167,0.374020886565508,1.25007382751758,-0.713517401776903,0.75146009904959,65.1891873227993,-47.1658697295118,-0.560649999239014,19.1677819598812,0.144860874726791,0.0151278330256349,-0.0230577384574748,-0.020620013202814,1,190,H0I1
1000,0.433085005444409,0.478625156519113,0.0896563173974661,0.388968839121647,1.16951375883188,-0.690888602312768,0.847197725342383,65.6547013806207,-46.7932568171137,-0.566345799795103,19.1797158012467,0.06380903439879,0.0147647043464623,-0.0230772020347914,-0.0204310621702547,1,190,H0I1
90,0.002033801440682,0.512476259238059,0.145938044025607,0.366538215212452,1.2158748295393,-0.703398570301243,0.765282639250336,65.211408791309,-46.8877802653849,-0.564040543410743,19.2814167193421,0.119970501250286,0.0150017460054625,-0.0228190965632805,-0.0230299881358683,1,191,H0I1
110,0.213192789175598,0.515284840494229,0.126557998506744,0.388726841987486,1.20214084926155,-0.686856008767319,0.799863206314312,63.1963256068658,-47.3200163809025,-0.540663670989104,19.2097452871125,0.114718661072038,0.014515126183357,-0.0227299762979138,-0.0195663576775828,1,191,H0I1
130,0.371897553713675,0.529740266198847,0.185281595425382,0.344458670773466,1.21534675477887,-0.685606488580023,0.708575657044834,65.7362452330137,-46.8840200926518,-0.567640898075381,19.185820897224,0.162400356640844,0.014623457784233,-0.0219704956468725,-0.0189047531670011,1,191,H0I1
150,0.430347546167361,0.502591727704455,0.139486341850617,0.363105385853837,1.14680507248784,-0.644213344783384,0.77077620582124,62.8851063337264,-46.4692399042913,-0.544542980122711,19.4372402899436,0.110930806197715,0.0138632210492406,-0.0216771079688824,-0.0200419635287154,1,191,H0I1
1000,0.421078705536195,0.464392767380527,0.0840319430705964,0.38036082430993,1.21878223469889,-0.754389467318368,0.851680959487811,64.6103890195577,-46.7160014520443,-0.557651702240993,19.1404212797687,0.0635985310047652,0.0161484168993525,-0.0242903985006756,-0.019384302456637,1,191,H0I1
90,0.0249034477000286,0.522420557530043,0.159772858077155,0.362647699452888,1.23037816671067,-0.707957609180628,0.747495509145565,63.7186171641628,-46.4630067160282,-0.546279594417187,19.2493065676133,0.149218752934042,0.0152370166981984,-0.0230421013254012,-0.0195872271899614,1,192,H0I1
110,0.209184579526326,0.530081163683999,0.141491691799251,0.388589471884748,1.20908055247663,-0.67899938879263,0.782581303016751,65.3248259699813,-46.2808490470748,-0.567776030951598,19.2437298321468,0.10351259604967,0.0146712820264378,-0.0230676161448869,-0.0211606283772034,1,192,H0I1
130,0.35238627034192,0.51421633502275,0.173580816629015,0.340635518393734,1.23666162461812,-0.722445289595371,0.718058781278389,67.3167346005533,-46.9355923210414,-0.579826293542559,19.2886742576683,0.15661296301879,0.0153922695734575,-0.0226497793128419,-0.0189429227964056,1,192,H0I1
150,0.428828276086043,0.508382321095892,0.103552838912056,0.404829482183836,1.23779611447596,-0.729413793380069,0.835338841578049,65.7972602661208,-47.2851923381081,-0.564481376015397,19.1795588549451,0.087290614583229,0.0154258396193986,-0.0239872826878574,-0.020973450328723,1,192,H0I1
1000,0.463681332653709,0.506423463776976,0.113639549851303,0.392783913925673,1.21294530897052,-0.706521845193543,0.817473302068958,64.7180793399785,-47.0802731270394,-0.559008545845982,19.2059225081447,0.0871634470711789,0.015006749074864,-0.023349604539313,-0.0199356004034951,1,192,H0I1
90,0.0214941132853782,0.507862021749555,0.186484972906034,0.321377048843521,1.2019062082225,-0.694044186472945,0.69019830422244,66.0507520800172,-47.1976116897839,-0.572032005685611,19.1992927623025,0.162005511876934,0.0147050700580931,-0.0215142503817891,-0.0213060287467382,1,193,H0I1
110,0.195531105145425,0.507387335821528,0.140735327761853,0.366652008059675,1.19202153150681,-0.684634195685282,0.771358126081262,65.1082108221874,-46.3072217049508,-0.564159257428902,19.3207404111682,0.111012321707244,0.0147846096241202,-0.0227024244823689,-0.0191766971206747,1,193,H0I1
130,0.349820437718041,0.509144210521617,0.131522561073536,0.37762164944808,1.21752057364145,-0.708376363119828,0.788265254165065,64.1521598727992,-46.8367653790019,-0.552894337114981,19.1855725864464,0.110759324701153,0.0151243656001362,-0.0231868704804877,-0.0189521183186401,1,193,H0I1
150,0.435462268813101,0.507780902615771,0.191825750226756,0.315955152389015,1.26501887970379,-0.757237977088017,0.680381725582044,64.4397125247926,-47.0759867294318,-0.556419466152885,19.2130679853679,0.178136486972756,0.016085440363475,-0.022797039510721,-0.0196177193116836,1,193,H0I1
1000,0.491036911189246,0.536913329899165,0.124282933180896,0.412630396718269,1.22991290982855,-0.69299957992939,0.813799356742688,64.4551314363219,-46.7637979710887,-0.556576593279683,19.1143053701046,0.0949935853940293,0.0148191466475377,-0.0236428610296196,-0.020299485793228,1,193,H0I1
90,-0.0340746598465522,0.504857810572882,0.104271981930347,0.400585828642535,1.20310752738129,-0.698249716808404,0.832657329706181,66.6819663570654,-47.0681826097329,-0.580100894603887,19.131690407638,0.0628857561247749,0.0148348561192167,-0.0233456123547825,-0.0202712098281545,1,194,H0I1
110,0.215078000271519,0.509517398912274,0.198591811623717,0.310925587288558,1.22490448768233,-0.715387088770055,0.669393432478394,64.8103650974967,-47.1424104805346,-0.559555950948292,19.0450062023751,0.181602310922525,0.0151750214186744,-0.0217704751538402,-0.0203816523615541,1,194,H0I1
130,0.377493711881603,0.534468079241371,0.200105710003763,0.334362369237608,1.2268444097849,-0.692376330543527,0.686455403771145,65.6104386622526,-46.608880655412,-0.568618185892461,19.1264421483544,0.173257750369349,0.0148550302175758,-0.022028821231988,-0.020774588503679,1,194,H0I1
150,0.439198419303834,0.513791077861323,0.165388558147561,0.348402519713762,1.23644936799565,-0.722658290134323,0.732211030456869,65.4745397302052,-47.1372135756675,-0.562952225076445,19.3023904952466,0.15174093267192,0.0153309505445049,-0.0227221918437914,-0.019625831104331,1,194,H0I1
1000,0.433480234093889,0.474871429221692,0.113300873471015,0.361570555750677,1.14864006918342,-0.673768639961726,0.802620307148298,65.9432118532515,-46.8852745614943,-0.570334500418788,19.2379450809683,0.0853726403830707,0.0143705810889092,-0.0220823959205883,-0.0196573184575031,1,194,H0I1
90,0.00168457739859591,0.504356924238168,0.130606694014242,0.373750230223926,1.18924674604556,-0.684889821807396,0.787291970966123,64.8961983482325,-46.9539339257044,-0.561450287258014,19.2118630786834,0.102312542640692,0.0145864204454328,-0.0225463547677691,-0.0196747684610525,1,195,H0I1
110,0.222962101324444,0.534868723139053,0.194658480162197,0.340210242976855,1.26897201831628,-0.734103295177225,0.696141573857663,65.2719423802889,-46.8429423956233,-0.565028910453967,19.2770476286078,0.172431582261088,0.0156715880265843,-0.0229343735301832,-0.0188637844635421,1,195,H0I1
130,0.347655580976824,0.513580893454616,0.127900133519436,0.385680759935181,1.23217718537469,-0.718596291920075,0.796742744721767,63.9757956745388,-46.8318341050084,-0.551238242531842,19.0217008602636,0.10699131753721,0.0153441842638238,-0.0235796242653917,-0.0198167320058228,1,195,H0I1
150,0.464359538278132,0.539260058941128,0.206539706325685,0.332720352615442,1.25875764483449,-0.719497585893358,0.679019891013188,65.2410232663482,-47.2082553805228,-0.561721279934254,18.9365346200942,0.191014253056382,0.0152409272508344,-0.0222888545663758,-0.0198664875791095,1,195,H0I1
1000,0.492375084670398,0.531663685966551,0.158178293058268,0.373485392908283,1.21986632554016,-0.688202639573605,0.755792944804638,64.2945404016759,-46.9795397477626,-0.55428877112897,19.2403482271028,0.136027887025096,0.0146489864155466,-0.0225989449488477,-0.0196905556488131,1,195,H0I1
90,0.0242590447224827,0.495837771863162,0.154360405725177,0.341477366137985,1.19121296171847,-0.695375189855312,0.73996207005811,63.0990960157502,-46.8703317120373,-0.538204188110284,19.0877526300076,0.151929004030681,0.0148361482510422,-0.0221217243002147,-0.0184345673588597,1,196,H0I1
110,0.187620245800819,0.507939549938873,0.141769979777441,0.366169570161433,1.23071871147131,-0.722779161532437,0.769874652219933,66.3517958883398,-47.3542004529917,-0.573998272542015,19.2178546894627,0.115615496888454,0.0152632534097991,-0.0229958213057544,-0.0192132977124711,1,196,H0I1
130,0.38463776211337,0.541641053679042,0.197588196498436,0.344052857180605,1.23593306827463,-0.694292014595584,0.696086734287149,65.2351577637819,-47.0230227087433,-0.562433515068734,19.3857389847151,0.178657340153871,0.0147649379942241,-0.0220816275084571,-0.0200530551363683,1,196,H0I1
150,0.435854295843969,0.514214373450337,0.0864558892082549,0.427758484242082,1.20333470167541,-0.689120328225068,0.865684921881396,64.8823524049379,-47.1156740641199,-0.557913285048445,19.3871678909838,0.0621643158391436,0.0146261375203343,-0.0237050373289191,-0.0209598050442289,1,196,H0I1
1000,0.510640693720152,0.552904241074173,0.174711809976639,0.378192431097533,1.25857289919272,-0.705668658118552,0.741426951898827,65.3993698487765,-47.05705359246,-0.563752161516131,19.2130396617062,0.152451891367131,0.0149960230028431,-0.0230329144404773,-0.0202428208019931,1,196,H0I1
90,-0.0589623169774826,0.48623701749213,0.0949324896227201,0.39130452786941,1.28469596633305,-0.798458948840921,0.840966235165922,63.9694334998439,-47.0215708880415,-0.545984441463702,19.1094931052311,0.095749634649296,0.0169806948972856,-0.0253025038134766,-0.0188852453205542,1,197,H0I1
110,0.212439718924777,0.545269851092593,0.164571128926892,0.380698722165701,1.3121169555565,-0.766847104463904,0.753283856738484,65.1717899975251,-46.9522920227318,-0.562433041703186,19.1828257305114,0.144847794268673,0.0163324743357074,-0.024440677487566,-0.0190858416565884,1,197,H0I1
130,0.355589666816484,0.512397652482277,0.102277147022347,0.41012050545993,1.10251094150707,-0.590113289024794,0.839097223328362,65.5511515947772,-46.844931934949,-0.564562369755485,19.3080030240968,0.0706734280562815,0.0125971639759078,-0.0213520172443348,-0.0210466625975462,1,197,H0I1
150,0.428542670141031,0.508736839921514,0.0974732894298816,0.411263550491632,1.26097197916688,-0.752235139245371,0.845621690181839,64.6783529365982,-46.6388675752411,-0.557537466150962,19.2558215235461,0.0757506377106575,0.0161289323337839,-0.0249469755641036,-0.0205207439785922,1,197,H0I1
1000,0.469786886374786,0.517396334998576,0.149202587114331,0.368193747884245,1.22119932998366,-0.703802994985083,0.762551136858019,66.1453273148439,-46.9495592332045,-0.568829307648628,19.17265151393,0.130927852915753,0.0149906198584145,-0.0228329458333055,-0.0200213146797349,1,197,H0I1
90,0.0215705856536232,0.53226381429861,0.149237661393203,0.383026152905407,1.25188775240083,-0.719623938102216,0.770983460895993,64.0134559454479,-47.0174494912817,-0.547233967876514,19.0271608660222,0.140824886930905,0.0153054652238347,-0.0234519333340718,-0.020066803032231,1,198,H0I1
110,0.204102789616392,0.521689072611484,0.126599423636386,0.395089648975098,1.22888879366118,-0.707199721049701,0.802937685293864,65.0607149911762,-47.3229070715488,-0.559508316991683,19.2754528472666,0.106682593083018,0.0149441309677038,-0.0232929343997869,-0.0199199115806266,1,198,H0I1
130,0.389715022840831,0.543997170223723,0.195027306619505,0.348969863604218,1.23277115410601,-0.688773983882284,0.702102362380498,64.9212956531971,-46.9591189676582,-0.557250622023421,19.1295280168943,0.181220339936318,0.0146675235614335,-0.0220988781369859,-0.0203211001550751,1,198,H0I1
150,0.451656583575501,0.528903202797061,0.100261925870502,0.428641276926559,1.20392871157579,-0.675025508778731,0.848708971801938,63.1867221735409,-46.9431581854495,-0.544289055632765,19.2595705822979,0.0731179564382014,0.0143796356033831,-0.0235107058912663,-0.0208609011740247,1,198,H0I1
1000,0.495835495826742,0.535842777028867,0.232620775157229,0.303222001871637,1.22468462805805,-0.688841851029182,0.630544034865358,65.1729233244743,-46.7708691928064,-0.563584015142287,19.3979267773846,0.213404110991626,0.0147280104671463,-0.0212111485209132,-0.0203613138478398,1,198,H0I1
90,0.0210543572595891,0.509951804626055,0.129518250172542,0.380433554453513,1.18156472434839,-0.671612919722334,0.79212626060055,63.7727411337077,-46.5882818911095,-0.546934343298222,19.0781157971698,0.113215341559225,0.0144159194642998,-0.0225817830465349,-0.0211065695526811,1,199,H0I1
110,0.177984268984261,0.473701374302906,0.111556556400963,0.362144817901944,1.14552950760032,-0.671828133297414,0.805229167563889,63.8835973196014,-46.9467208156482,-0.547789822237413,19.2461733003125,0.0976930316436946,0.0143104379097226,-0.0220243913362893,-0.020584186305399,1,199,H0I1
130,0.379279679211372,0.535872882492112,0.170429814452842,0.36544306803927,1.25429703310036,-0.718424150608246,0.737897978859107,63.4316336464191,-47.1363432729918,-0.544608388969909,19.1504277939182,0.157824138668656,0.015241406115181,-0.0229943000111456,-0.0198594850448508,1,199,H0I1
150,0.437574156714015,0.507011045661342,0.159776887033841,0.347234158627501,1.20477074639982,-0.697759700738481,0.737629068048216,64.6060081992733,-47.1943546903374,-0.55712769479192,19.119151804402,0.140029798614957,0.0147848128301951,-0.0221423487241777,-0.0206769788804054,1,199,H0I1
1000,0.450434482859519,0.496880140874864,0.125269369024192,0.371610771850672,1.18622883047051,-0.689348689595645,0.792640251256062,65.9008083472464,-47.055113826897,-0.566795018951311,19.2042605039754,0.105666242602649,0.0146498145160497,-0.0225471659753985,-0.0202549502474471,1,199,H0I1
90,0.0482938517949695,0.60342696239815,0.147976469743477,0.455450492654673,1.3261771358045,-0.722750173406352,0.807471452590695,64.8724952784014,-47.152268980504,-0.559030565618928,18.9739091650873,0.11822299041552,0.0153280041243654,-0.024987146780745,-0.0194884961611834,1,200,H0I1
110,0.191905614211299,0.473133931395348,0.125646527270174,0.347487404125174,1.13985787961123,-0.666723948215884,0.778714565977372,63.3249970320502,-47.217890936411,-0.542157564936162,19.2890437358551,0.11541907824266,0.0141201551995147,-0.0214793869914036,-0.0201099699145267,1,200,H0I1
130,0.371302152500765,0.532280947824741,0.163298163191391,0.368982784633349,1.22745469806333,-0.695173750238586,0.747602894681067,66.3140983835065,-47.8015160696309,-0.570136314659536,19.2441488060971,0.144627168951079,0.0145429226392307,-0.0222619829321274,-0.0205881477528525,1,200,H0I1
150,0.446302946629338,0.516310677267673,0.169120383608849,0.347190293658824,1.22166532913841,-0.705354651870735,0.727354910229324,64.4595399629471,-47.1255570345974,-0.554759953603666,19.2320701111868,0.153349724410617,0.0149675610487298,-0.0223349072512146,-0.0196915611080745,1,200,H0I1
1000,0.459535785345692,0.50580513564408,0.139377781426623,0.366427354217457,1.24043100992725,-0.73462587428317,0.772818288419688,65.2197528203753,-47.0011642629061,-0.561496618109256,19.2160746236085,0.122663424614727,0.015629950572585,-0.0234260841357411,-0.0191824493749056,1,200,H0I1
90,0.0294357694076316,0.536555203152405,0.17942441148483,0.357130791667575,1.2969091218824,-0.760353918729999,0.723240573089923,63.1914701969784,-46.9764656593131,-0.538156558162617,19.2460045299934,0.184238835351447,0.0161858477017898,-0.0237881819058482,-0.019242279988739,1,201,H0I1
110,0.215325271255578,0.517022393371467,0.169564199596523,0.347458193774944,1.25912311267486,-0.742100719303397,0.727058899751867,63.5142552506398,-47.308343256567,-0.542266292011834,19.2114714886602,0.169143220697004,0.0156864660273299,-0.0230310097136428,-0.0199205006984928,1,201,H0I1
130,0.320989376855281,0.485502757535998,0.100449509026803,0.385053248509195,1.17689934158738,-0.691396584051386,0.830929274001147,66.2622767458377,-46.9578088712261,-0.572220424938173,19.2055823731563,0.0729178785471038,0.0147237829164352,-0.022923766215595,-0.0209014345825316,1,201,H0I1
150,0.455278428952521,0.527710748884721,0.14643035522586,0.381280393658861,1.19290311466823,-0.665192365783514,0.773117223671059,63.6704599301725,-46.036948223679,-0.552914797939758,19.1359410669314,0.111193019949788,0.0144490977671142,-0.0227311496487103,-0.0201474882393749,1,201,H0I1
1000,0.444578832638861,0.484431310149357,0.145348025736626,0.339083284412731,1.15952504127124,-0.675093731121882,0.748990669428676,65.7189263302376,-46.8080054311447,-0.566892980088998,19.2626926131968,0.124191782638241,0.0144226126472096,-0.0216667428187361,-0.0201988554589135,1,201,H0I1
90,-0.00922027621667753,0.518006656477429,0.13297044145601,0.385036215021419,1.28581929934538,-0.767812642867952,0.79045112956746,63.4661216936292,-46.9912734313313,-0.542804064468196,19.2635709954756,0.129069817162351,0.016339472987255,-0.0245332542344067,-0.0202683702224678,1,202,H0I1
110,0.222623248546806,0.527035872113442,0.159907889281548,0.367127982831894,1.26540355986251,-0.738367687749065,0.750105482871999,61.8961657292716,-46.7679000895389,-0.529916548982619,19.1457723416059,0.154259458989455,0.0157879162061036,-0.02363791550325,-0.019891509546299,1,202,H0I1
130,0.3508502951866,0.499061126914301,0.162453255652232,0.33660787126207,1.19096014277918,-0.691899015864883,0.727440669958939,62.5014623294505,-46.6910465167575,-0.53877132641257,19.3599857657577,0.146481695436462,0.0148186658359983,-0.0220279253487672,-0.0195809364340018,1,202,H0I1
150,0.426086551527202,0.500659751096646,0.105394097756069,0.395265653340577,1.2117869173465,-0.711127166249852,0.828952259830638,64.8419874178877,-47.1112565471406,-0.557272077430918,19.1206290810795,0.0864873195239595,0.0150946338172552,-0.0234846807468051,-0.0199688144553509,1,202,H0I1
1000,0.456271716489468,0.507258156814115,0.0916851830798781,0.415572973734237,1.23829036520069,-0.731032208386577,0.854676635066357,64.3142693257602,-46.9106497274925,-0.554809236712612,19.2291271341047,0.0667642321965305,0.0155835020967136,-0.0244423214937659,-0.0206082378193402,1,202,H0I1
90,-0.0219449555758869,0.468805138049646,0.0867423859067065,0.382062752142939,1.13739569350428,-0.668590555454636,0.848489924817739,64.4511078864677,-47.1011381858341,-0.55227541050589,19.2157586706336,0.0711539192782333,0.0141947855446032,-0.0223063252410653,-0.0193908839759142,1,203,H0I1
110,0.236417775756038,0.571933341571767,0.135450288896972,0.436483052674796,1.2811406961296,-0.709207354557837,0.812032738083452,64.466155817122,-46.6156766637565,-0.557010218987325,19.2244864521663,0.103648242263563,0.0152139238409735,-0.0245773630080844,-0.0196668198883259,1,203,H0I1
130,0.334454423649801,0.506581220072817,0.0828240052447904,0.423757214828027,1.18671565237852,-0.680134432305702,0.869087935101772,65.5799178554762,-46.7029543863176,-0.567545002805439,19.1668745241881,0.0469641933156088,0.0145629851739092,-0.0236364414551284,-0.0211202886548083,1,203,H0I1
150,0.442284707814594,0.516910329438715,0.120043504483265,0.39686682495545,1.19145496471065,-0.674544635271932,0.811556442042959,65.4336153482776,-47.1229291848699,-0.564392759347061,19.1118740555751,0.0923655544543148,0.0143145735407406,-0.0227365208139775,-0.0206526922614892,1,203,H0I1
1000,0.479655297173119,0.522309814492674,0.153568523726769,0.368741290765906,1.24924349907334,-0.726933684580662,0.758006279620774,65.153903200136,-46.8171636480821,-0.563802644892245,19.1408361642401,0.127804279115761,0.0155270765662978,-0.0234032754222917,-0.0207244915314898,1,203,H0I1
90,0.01454773660511,0.566243728838107,0.143004181701995,0.423239547136112,1.28504705966996,-0.71880333083185,0.798152477564053,65.6727411006888,-46.8788963779845,-0.570776738908576,19.2875174264913,0.102862629402772,0.0153331965205866,-0.0243615563975668,-0.0201743413134877,1,204,H0I1
110,0.199663434989157,0.530813686442014,0.109203499056316,0.421610187385697,1.25712029386307,-0.726306607421052,0.835232340396833,64.186557209994,-46.8584636241881,-0.554157568347112,19.2673875602471,0.0821242888893621,0.0155000089897556,-0.0244975337649398,-0.0221332407651696,1,204,H0I1
130,0.374934443775298,0.532290604552104,0.144135504836199,0.388155099715904,1.21141509263539,-0.679124488083282,0.779404727685887,63.3191007257411,-46.674637766678,-0.547174648836424,19.1363853752656,0.116686506178935,0.0145501822955362,-0.0228663710928924,-0.0209979260300416,1,204,H0I1
150,0.427334356886328,0.501256844990907,0.170761699174709,0.330495145816198,1.25625533751819,-0.754998492527288,0.713875937119049,64.7254051802887,-46.8039616267227,-0.556637224429845,19.0492702553576,0.160894323838851,0.0161310809232059,-0.0231923452762538,-0.019707545670856,1,204,H0I1
