cutoff,e1.te2,e1.te,e1.pnde,e1.tnie,e1.tnde,e1.pnie,e1.pm,e1.beta0,e1.beta1,e1.beta2,e1.sigma,e1.theta1,e1.theta2,e1.theta3,e1.theta4,e2.te2,e2.te,e2.pnde,e2.tnie,e2.tnde,e2.pnie,e2.pm,e2.beta0,e2.beta1,e2.beta2,e2.sigma,e2.theta1,e2.theta2,e2.theta3,e2.theta4,e3.te2,e3.te,e3.pnde,e3.tnie,e3.tnde,e3.pnie,e3.pm,e3.beta0,e3.beta1,e3.beta2,e3.sigma,e3.theta1,e3.theta2,e3.theta3,e3.theta4,interaction,iter,method
90,-0.684581752753822,-0.683923895645719,0.0170011493251531,-0.700925044970872,0.0195119705916376,-0.703435866237357,1.03461371165125,65.2942522073466,-46.9250949612129,-0.565608584599024,19.1483850849913,0.017156741271252,0.014990611458939,-5.35070044836316e-05,-0.020942071049524,-0.684581752753822,-0.684853018424522,0.0173276041952633,-0.702180622619785,0.0173276041952633,-0.702180622619785,1.0352507875894,65.2942522073466,-46.9250949612129,-0.565608584599024,19.1483850849913,0.0173276041952633,0.0149638615158944,,-0.0209419078447884,-0.684581752753822,-0.656684155779484,1.79695096463824,-2.45363512041772,1.85423627574373,-2.51092043152321,11.4505511311868,65.2942522073435,-46.925094961213,-0.565608584599014,2.42208320578391e-12,1.79380283895097,0.0535091177460305,-0.00122078199634629,0,1,3,1_0_adj
110,-0.68809840855629,-0.694333548109804,0.0452713078130257,-0.73960485592283,0.0289163024766429,-0.723249850586447,1.09251369771282,65.7338063779073,-47.0960993914077,-0.567079040189956,19.3407837971811,0.0440580328791826,0.0153568949431595,0.000347268787600841,-0.019605229636353,-0.68809840855629,-0.691388829705464,0.0402035927050899,-0.731592422410554,0.0402035927050899,-0.731592422410554,1.08219004055134,65.7338063779073,-47.0960993914077,-0.567079040189956,19.3407837971811,0.0402035927050899,0.0155340342802153,,-0.0196062975732762,-0.68809840855629,-0.685704320351785,1.69400662662322,-2.37971094697501,1.70189606415112,-2.3876003845029,9.94933332959487,65.7338063779043,-47.0960993914077,-0.567079040189948,2.17323706173379e-12,1.6936187091383,0.0506963509793021,-0.000167517854553603,0,1,3,1_0_adj
130,-0.691529197195173,-0.686459833356875,0.00471750567643074,-0.691177339033305,0.0447702543639092,-0.731230087720784,1.00952118609902,63.7589346031526,-47.3648738304199,-0.549492837212567,19.3190463731675,0.0076128577623823,0.0154382357343292,-0.000845621352880174,-0.0191140740049318,-0.691529197195173,-0.687929420816355,0.0232305867490598,-0.711160007565414,0.0232305867490598,-0.711160007565414,1.04725223205129,63.7589346031526,-47.3648738304199,-0.549492837212567,19.3190463731675,0.0232305867490598,0.0150145023105429,,-0.0191231858823093,-0.691529197195173,-0.688918436381055,1.68120822078754,-2.3701266571686,1.69805138367311,-2.38696982005416,9.78129781816978,63.7589346031491,-47.3648738304202,-0.549492837212559,2.84102257966384e-12,1.68043292974391,0.0503953589869192,-0.00035560451286886,0,1,3,1_0_adj
150,-0.727968306333133,-0.730761762250818,0.0213030378125249,-0.752064800063343,0.0164275538046705,-0.747189316055488,1.04153001528927,63.6486617800397,-47.5653033474181,-0.545664368528695,19.2454612169831,0.0208923955875562,0.0157087049481846,0.000102500849668587,-0.0195798096030526,-0.727968306333133,-0.731006065750805,0.0186549500840044,-0.74966101583481,0.0186549500840044,-0.74966101583481,1.03631108136187,63.6486617800397,-47.5653033474181,-0.545664368528695,19.2454612169831,0.0186549500840044,0.0157606692920524,,-0.0195788469554429,-0.727968306333133,-0.722873812197625,1.6981597598627,-2.42103357206032,1.76828699015522,-2.49116080235285,9.67372072413541,63.6486617800368,-47.565303347418,-0.545664368528693,2.62777580610478e-12,1.69546015892226,0.0523734871226901,-0.00147433581533824,0,1,3,1_0_adj
1000,-0.696327399986168,-0.694610660982469,0.0269238227009646,-0.721534483683433,0.0579668694699492,-0.752577530452418,1.05449938682855,65.0114477218382,-47.3216458003975,-0.560294694410093,19.2613901000769,0.0292556404633846,0.0159034521670439,-0.000656000995821743,-0.0195270962518427,-0.696327399986168,-0.692260708443116,0.0449092441609047,-0.73716995260402,0.0449092441609047,-0.73716995260402,1.09194740711157,65.0114477218382,-47.3216458003975,-0.560294694410093,19.2613901000769,0.0449092441609047,0.0155778595637481,,-0.0195281088415908,-0.696327399986168,-0.695662617390943,1.67289256755798,-2.36855518494892,1.68720784191716,-2.38287045930811,9.63342215504116,65.0114477218348,-47.321645800397,-0.560294694410091,2.85242191914449e-12,1.67221981069306,0.0503547672318725,-0.000302510069484229,0,1,3,1_0_adj
90,-0.686529804253719,-0.683940075454949,0.013855557680088,-0.697795633135037,0.02128924649984,-0.705229321954789,1.028164492443,65.4870726724733,-47.1297550935548,-0.56915683876098,19.1284450760647,0.0142710967132808,0.0149635685684102,-0.000157728144459817,-0.0211432803503846,-0.686529804253719,-0.686710431361241,0.0147965285782134,-0.701506959939454,0.0147965285782134,-0.701506959939454,1.03000684776498,65.4870726724733,-47.1297550935548,-0.56915683876098,19.1284450760647,0.0147965285782134,0.0148845874235274,,-0.0211422097356731,-0.686529804253719,-0.649291641095454,1.7705923739885,-2.41988401508396,1.84686546068165,-2.4961571017771,11.2062236313149,65.4870726724706,-47.1297550935549,-0.569156838760976,2.40007654919745e-12,1.76604194301503,0.0529635067447754,-0.0016183637394623,0,1,4,1_0_adj
110,-0.700629998977223,-0.727361122523472,0.051760922144787,-0.779122044668259,-0.0541143260541144,-0.673246796469358,1.10279048264082,64.6622256670836,-46.2529430553906,-0.560845217444146,19.3011802831204,0.0444137291604165,0.0145557612553023,0.00228904889516132,-0.0206584856535181,-0.700629998977223,-0.708621656129508,0.0176829143493807,-0.726304570478889,0.0176829143493807,-0.726304570478889,1.03514076624448,64.6622256670836,-46.2529430553906,-0.560845217444146,19.3011802831204,0.0176829143493807,0.0157028833734774,,-0.020642679727402,-0.700629998977223,-0.771610375130509,1.75679268595663,-2.52840306108714,1.52287533627351,-2.29448571140402,9.91489689136201,64.6622256670807,-46.2529430553904,-0.560845217444145,2.71305982143511e-12,1.7701400478368,0.0496073451727439,0.00505735060800333,0,1,4,1_0_adj
130,-0.71597818276656,-0.705315067450229,-0.033693498844487,-0.671621568605742,0.0396226734742633,-0.744937740924492,0.934527446032679,64.8824537659013,-47.1854526404388,-0.557703903275071,19.1675496195852,-0.028297526593107,0.0157874450543273,-0.00155378762343199,-0.0193429571220929,-0.71597818276656,-0.708306660467829,0.000858458184665407,-0.709165118652494,0.000858458184665407,-0.709165118652494,1.0016921942092,64.8824537659013,-47.1854526404388,-0.557703903275071,19.1675496195852,0.000858458184665407,0.0150293168544224,,-0.0193291403641792,-0.71597818276656,-0.709496477563197,1.61309113064482,-2.32258760820802,1.65418193154102,-2.36367840910422,8.90835417518759,64.8824537658994,-47.1854526404389,-0.557703903275078,2.70412340326026e-12,1.61131287035962,0.0500933715125262,-0.000870836213214203,0,1,4,1_0_adj
150,-0.727484689953013,-0.728105626196302,0.00792166158248875,-0.736027287778791,-0.0181690956304621,-0.70993653056584,1.01537794108976,65.5827547352441,-47.2993566030887,-0.563945388606832,19.33467381382,0.00592297065117222,0.0150094331414115,0.000551609135656765,-0.0188486057398739,-0.727484689953013,-0.729191789558372,-0.00637678561976754,-0.722815003938605,-0.00637678561976754,-0.722815003938605,0.987721691585013,65.5827547352441,-47.2993566030887,-0.563945388606832,19.33467381382,-0.00637678561976754,0.0152817090093654,,-0.0188476883244984,-0.727484689953013,-0.728684198467153,1.59879995876317,-2.32748415723032,1.58364517271724,-2.31232937118439,8.62787244340236,65.582754735241,-47.2993566030887,-0.563945388606832,3.09416465879936e-12,1.59946981963806,0.0488871210360903,0.000320401526242699,0,1,4,1_0_adj
1000,-0.701621784191949,-0.701602529542297,-0.00240804203151762,-0.69919448751078,0.0140197632232472,-0.715622292765545,0.995229873004555,64.5732013557237,-47.1453604744573,-0.556860468802601,19.2074838842485,-0.00126316022435597,0.0151790607933364,-0.000348450093274081,-0.0197977287286036,-0.701621784191949,-0.700451415423121,0.00722166373860774,-0.707673079161729,0.00722166373860774,-0.707673079161729,1.01439087430487,64.5732013557237,-47.1453604744573,-0.556860468802601,19.2074838842485,0.00722166373860774,0.015010450064225,,-0.0197944068521786,-0.701621784191949,-0.697321472549915,1.64291911749673,-2.34024059004665,1.73372488529335,-2.43104635784327,9.3058811767114,64.5732013557197,-47.1453604744568,-0.556860468802594,2.97199213688508e-12,1.63858533023163,0.0515649118678475,-0.001926080676503,0,1,4,1_0_adj
90,-0.735010995470042,-0.718385645190059,-0.0613011491133817,-0.657084496076678,-0.0192670879734198,-0.699118557216639,0.883971641380652,63.051971077526,-46.278530825593,-0.540863577359628,19.2981191677031,-0.0580265746494158,0.0151067578150085,-0.000908284260327387,-0.0204751310482285,-0.735010995470042,-0.733223181648952,-0.0554227901619617,-0.67780039148699,-0.0554227901619617,-0.67780039148699,0.896245965667171,63.051971077526,-46.278530825593,-0.540863577359628,19.2981191677031,-0.0554227901619617,0.0146461086684315,,-0.0204727978500086,-0.735010995470042,-0.67865306997335,1.71434688608027,-2.39299995605362,1.8340275207127,-2.51268059068605,10.2410107204978,63.0519710775237,-46.2785308255934,-0.540863577359628,2.47769055247019e-12,1.70955832375517,0.0542947355039298,-0.00258609408071882,0,1,5,1_0_adj
110,-0.67503165699651,-0.69177281325062,0.0710900622307076,-0.762862875481327,0.00837196225991439,-0.700144775510534,1.14755877807058,65.8712644670197,-47.324463827831,-0.568519882383999,19.141310000714,0.0667004225028549,0.0147945632951638,0.0013252786169742,-0.0189154147376285,-0.67503165699651,-0.680388299090032,0.050484577338566,-0.730872876428598,0.050484577338566,-0.730872876428598,1.10490837284015,65.8712644670197,-47.324463827831,-0.568519882383999,19.141310000714,0.050484577338566,0.0154438701954987,,-0.01891848381836,-0.67503165699651,-0.665644443810177,1.65321594330374,-2.31886038711392,1.68438789745966,-2.35003234126984,9.68981478417687,65.871264467017,-47.3244638278309,-0.568519882383996,2.39866919684217e-12,1.65166729291952,0.0496578756775647,-0.000658685838878726,0,1,5,1_0_adj
130,-0.723511647327717,-0.721515901257604,-0.0363496580884509,-0.685166243169153,-0.0189299374100953,-0.702585963847509,0.930548677244546,65.1924005845633,-47.0288179378159,-0.562439282303988,19.1699747252111,-0.0351933623308817,0.014939477423747,-0.000370405241768757,-0.0206388807214845,-0.723511647327717,-0.72226764956377,-0.0284354307962502,-0.69383221876752,-0.0284354307962502,-0.69383221876752,0.945494441973535,65.1924005845633,-47.0288179378159,-0.562439282303988,19.1699747252111,-0.0284354307962502,0.0147533416571291,,-0.0206430959383011,-0.723511647327717,-0.722046054727025,1.67940625968614,-2.40145231441316,1.68865607942137,-2.4107021341484,9.48309876646084,65.1924005845619,-47.0288179378161,-0.562439282303998,2.48826901882633e-12,1.67895382468526,0.0512601047582346,-0.000196684078844324,0,1,5,1_0_adj
150,-0.694606325452971,-0.695679854393553,0.0226312355038818,-0.718311089897435,-0.0128532894473427,-0.682826564946211,1.04566302626479,63.5793086690708,-47.0909106557255,-0.54753579886791,19.2592794069238,0.0200743747972477,0.0145001775382568,0.000753532358094463,-0.0203380368007552,-0.694606325452971,-0.697159281315302,0.00354858274075558,-0.700707864056058,0.00354858274075558,-0.700707864056058,1.00708141838374,63.5793086690708,-47.0909106557255,-0.54753579886791,19.2592794069238,0.00354858274075558,0.0148798962326048,,-0.0203362134210747,-0.694606325452971,-0.699729200975794,1.77042573761492,-2.47015493859071,1.70255456393373,-2.40228376490953,10.6831810704922,63.5793086690693,-47.0909106557255,-0.547535798867919,2.55901040410922e-12,1.77348843852639,0.051013746208313,0.00144127970209324,0,1,5,1_0_adj
1000,-0.718847214649043,-0.717147404147495,-0.0101120788471498,-0.707035325300345,0.0139050833932786,-0.731052487540774,0.980343887689575,64.8495946890241,-47.2950814982853,-0.555064179893674,19.1681709929794,-0.00816821744409287,0.0154572624548132,-0.000507815220517151,-0.0188295426135043,-0.718847214649043,-0.715403807939609,0.00371957093160424,-0.719123378871213,0.00371957093160424,-0.719123378871213,1.00729248107361,64.8495946890241,-47.2950814982853,-0.555064179893674,19.1681709929794,0.00371957093160424,0.0152050351979473,,-0.0188284343549851,-0.718847214649043,-0.718905303090513,1.60076643925499,-2.3196717423455,1.59949032823398,-2.3183956313245,8.71741243768185,64.849594689022,-47.2950814982853,-0.555064179893678,2.52578843087819e-12,1.60081387631436,0.0490198041292846,2.69818970721756e-05,0,1,5,1_0_adj
90,-0.705364859891866,-0.679740701143971,-0.0053043852401255,-0.674436315903845,0.0547636761093856,-0.734504377253356,0.989274557735059,65.3734253415161,-46.6604178362626,-0.564881545708504,19.1944059843022,-0.0012491765139991,0.01574148735296,-0.00128734512323266,-0.019929224730724,-0.705364859891866,-0.701963376876895,0.00207407952705074,-0.704037456403946,0.00207407952705074,-0.704037456403946,1.00411633293889,65.3734253415161,-46.6604178362626,-0.564881545708504,19.1944059843022,0.00207407952705074,0.0150885373310309,,-0.0199421439653459,-0.705364859891866,-0.622379918735275,1.60924358179131,-2.23162350052659,1.77889144387879,-2.40127136261407,9.63097855041293,65.3734253415136,-46.6604178362629,-0.564881545708504,2.66350370453441e-12,1.6004727271803,0.0514627059500501,-0.00363579817657859,0,1,6,1_0_adj
110,-0.738458590888532,-0.723847649008376,-0.101077736358771,-0.622769912649606,-0.0457741133138123,-0.678073535694564,0.813368160396902,62.8952011832345,-47.0267949562129,-0.540172394998305,19.2491284491092,-0.0973154068091389,0.0144188762242021,-0.0011760023853731,-0.0211336128784665,-0.738458590888532,-0.733685630939416,-0.0836649545686796,-0.650020676370736,-0.0836649545686796,-0.650020676370736,0.845612199242229,62.8952011832345,-47.0267949562129,-0.540172394998305,19.2491284491092,-0.0836649545686796,0.0138223469614711,,-0.0211234793261531,-0.738458590888532,-0.768676434895142,1.74319252130254,-2.51186895619768,1.63785758954834,-2.40653402444348,9.79155968224819,62.8952011832316,-47.026794956213,-0.540172394998302,2.53342803285511e-12,1.74750540206349,0.0511736771915719,0.00223989178620993,0,1,6,1_0_adj
130,-0.711760189881356,-0.709702861092835,-0.0311674073721743,-0.678535453720661,-0.0107372393173385,-0.698965621775496,0.939618013888103,65.2969853122147,-47.0095241934923,-0.56515085174229,19.1218718084887,-0.0299348611277858,0.0148685959657566,-0.000434596359043005,-0.0210085773986242,-0.711760189881356,-0.710640215269397,-0.0220864546130139,-0.688553760656383,-0.0220864546130139,-0.688553760656383,0.957056018788405,65.2969853122147,-47.0095241934923,-0.56515085174229,19.1218718084887,-0.0220864546130139,0.0146471118878438,,-0.0210079927413596,-0.711760189881356,-0.713477122014385,1.72755654774778,-2.44103366976217,1.71681155936536,-2.43028868137974,10.0712207020963,65.2969853122123,-47.0095241934924,-0.565150851742292,2.67353433777556e-12,1.72813280058659,0.0516977936508486,0.00022857045602491,0,1,6,1_0_adj
150,-0.704323673126993,-0.702775339041983,-0.0443168211739302,-0.658458517868053,0.0202502009741481,-0.723025540016131,0.914124499717702,65.255919178164,-46.8042635295569,-0.56254978655723,19.2478573717216,-0.0398782067640918,0.0154478563594861,-0.00137951155042327,-0.0205485246605125,-0.704323673126993,-0.700378681189266,-0.00888970482998752,-0.691488976359279,-0.00888970482998752,-0.691488976359279,0.982426011439004,65.255919178164,-46.8042635295569,-0.56254978655723,19.2478573717216,-0.00888970482998752,0.0147740595452934,,-0.0205319178910969,-0.704323673126993,-0.692457014894325,1.63059833966468,-2.32305535455901,1.77953507197974,-2.47199208687407,9.21953376409478,65.2559191781609,-46.8042635295569,-0.562549786557224,2.31381388303407e-12,1.62343839642358,0.0528155321857165,-0.00318211891574811,0,1,6,1_0_adj
1000,-0.713152593843177,-0.712141159452449,-0.0790362546627657,-0.633104904789683,-0.0482426242298272,-0.663898535222622,0.850819636840174,64.5181919536661,-47.2051978263662,-0.553906001993072,19.0414002097771,-0.0770593511838472,0.0140640981458149,-0.000652335586987816,-0.020230014696536,-0.713152593843177,-0.710348723429895,-0.0615079193698438,-0.648840804060051,-0.0615079193698438,-0.648840804060051,0.88269162627074,64.5181919536661,-47.2051978263662,-0.553906001993072,19.0414002097771,-0.0615079193698438,0.0137451135454758,,-0.0202195896300334,-0.713152593843177,-0.710723903203081,1.65062966172098,-2.36135356492406,1.70191580159967,-2.41263970480275,9.2763194106241,64.5181919536639,-47.2051978263661,-0.553906001993076,2.54310007984294e-12,1.64851050808761,0.051109619615982,-0.00108645111640733,0,1,6,1_0_adj
90,-0.701390301516022,-0.731053094214507,-0.0134219240389753,-0.717631170175531,-0.0726993279720722,-0.658353766242435,0.974291752900727,65.8294209610656,-47.1538206416479,-0.570287241602299,19.3095340340214,-0.0169859432032568,0.0139618329391734,0.00125710712571064,-0.020608565397761,-0.701390301516022,-0.709004755325163,-0.0205406769685368,-0.688464078356626,-0.0205406769685368,-0.688464078356626,0.959967502887338,65.8294209610656,-47.1538206416479,-0.570287241602299,19.3095340340214,-0.0205406769685368,0.0146003880276999,,-0.0206140404202828,-0.701390301516022,-0.587050695673619,1.6991216808317,-2.28617237650531,1.93373993430573,-2.52079062997935,11.0648313324162,65.829420961063,-47.153820641648,-0.570287241602298,2.58763563808688e-12,1.68616002022854,0.0534588840453978,-0.00497559371184465,0,1,7,1_0_adj
110,-0.690262638221534,-0.680828612267865,0.0423078392772088,-0.723136451545074,0.0770104021420555,-0.75783901440992,1.08751588196691,64.7600912502135,-46.8875408848067,-0.55826115924433,19.2161785630941,0.0449726108403909,0.0161629081011474,-0.000740123329353186,-0.0200031772973482,-0.690262638221534,-0.686852728611527,0.053628193977798,-0.740480922589325,0.053628193977798,-0.740480922589325,1.11088463841521,64.7600912502135,-46.8875408848067,-0.55826115924433,19.2161785630941,0.053628193977798,0.0157927011870496,,-0.0200134893643258,-0.690262638221534,-0.674717939227084,1.72852516015814,-2.40324309938522,1.78068634721273,-2.45540428643982,10.4402720357159,64.7600912502107,-46.887540884806,-0.55826115924433,2.42229164277896e-12,1.72604295412328,0.0523679476488709,-0.00111247436035821,0,1,7,1_0_adj
130,-0.697609785562208,-0.696764014735052,-0.0349206450452738,-0.661843369689778,-0.0264345091912113,-0.670329505543841,0.931610994659585,64.0389010146211,-46.5712323045385,-0.552868313231984,19.2401026911002,-0.0343759511995639,0.0143936389992952,-0.000182218408964788,-0.0207335187272511,-0.697609785562208,-0.697118554851336,-0.031097857529846,-0.66602069732149,-0.031097857529846,-0.66602069732149,0.939003175308176,64.0389010146211,-46.5712323045385,-0.552868313231984,19.2401026911002,-0.031097857529846,0.0143011181874306,,-0.0207331980654159,-0.697609785562208,-0.702960312701081,1.73042663377329,-2.43338694647437,1.69601277530164,-2.39897308800273,10.1963184887561,64.0389010146185,-46.5712323045382,-0.552868313231983,2.28740386635101e-12,1.73213013497092,0.0515119091613333,0.000738950995468803,0,1,7,1_0_adj
