cutoff,e0.te2,e0.te,e0.pnde,e0.tnie,e0.tnde,e0.pnie,e0.pm,e0.beta0,e0.beta1,e0.beta2,e0.sigma,e0.theta1,e0.theta2,e0.theta4,interaction,iter,method
90,7.9055084840787,-0.318857659758865,-0.440347751609502,0.121490091850637,-0.440347751609502,0.121490091850637,-0.304615876359749,65.4795112567701,-46.7235079805065,-0.567904856029632,19.0950724648938,-0.440347751609502,-0.00260019200401913,0.0142743810455204,0,5,H0I0
110,8.08627713592586,-0.323321308584492,-0.409541441025073,0.0862201324405808,-0.409541441025073,0.0862201324405808,-0.216415353133831,66.1613327855102,-46.8258629310126,-0.57559103206496,19.3661671444426,-0.409541441025073,-0.00184129297451724,0.0158272450141527,0,5,H0I0
130,7.78452133694218,-0.338634565477977,-0.446806446046425,0.108171880568448,-0.446806446046425,0.108171880568448,-0.254389347615739,65.4212555609859,-47.2803393032982,-0.561279756779926,19.2191922721285,-0.446806446046425,-0.0022878829162908,0.0138510247705986,0,5,H0I0
150,8.02536016010856,-0.292025497796805,-0.415661375173536,0.123635877376731,-0.415661375173536,0.123635877376731,-0.342924500492796,65.6012145137827,-47.1970528029795,-0.564541429730355,19.3606882130752,-0.415661375173536,-0.00261956774913128,0.0145522713949431,0,5,H0I0
1000,7.83663927191299,-0.328798819367944,-0.453241154188069,0.124442334820125,-0.453241154188069,0.124442334820125,-0.300568520565658,65.4461083353441,-46.9219245760387,-0.562494342676032,19.2492764184107,-0.453241154188069,-0.00265211488967085,0.0138301567141775,0,5,H0I0
90,7.92580964707652,-0.335758031115891,-0.456799050911354,0.121041019795462,-0.456799050911354,0.121041019795462,-0.28571992609937,64.1299999723296,-47.3291827552848,-0.548675174438117,19.031024485326,-0.456799050911354,-0.0025574289000785,0.0144554918417076,0,6,H0I0
110,7.79821166816971,-0.307151686962555,-0.409537745346239,0.102386058383683,-0.409537745346239,0.102386058383683,-0.270671024904937,63.3815208681961,-47.3983823466301,-0.540541602701372,19.2225150154957,-0.409537745346239,-0.00216011714566378,0.0136581843548962,0,6,H0I0
130,7.84675034197475,-0.315655339303078,-0.415128368544285,0.0994730292412073,-0.415128368544285,0.0994730292412073,-0.255108977924274,65.2689835321589,-47.1963706021754,-0.562340358881298,19.1964235191653,-0.415128368544285,-0.00210764149810753,0.0140600559763971,0,6,H0I0
150,7.91427007481978,-0.351407511709776,-0.444931347703802,0.0935238359940261,-0.444931347703802,0.0935238359940261,-0.212041877330612,65.9169654032633,-47.6430388804228,-0.565385315596145,19.3271849023955,-0.444931347703802,-0.00196301155828363,0.0145448812196859,0,6,H0I0
1000,7.93468298675605,-0.336202127612848,-0.441843625756464,0.105641498143616,-0.441843625756464,0.105641498143616,-0.250869256915434,64.0834570119265,-47.1317478501354,-0.550493924884006,19.1630946751912,-0.441843625756464,-0.00224140845528418,0.0146772243450475,0,6,H0I0
90,7.84708572754507,-0.31311324124938,-0.408931288278456,0.0958180470290753,-0.408931288278456,0.0958180470290753,-0.248508392853633,64.55304233923,-46.550463201486,-0.558652680358283,19.0683720349774,-0.408931288278456,-0.0020583693574507,0.0137246697575403,0,7,H0I0
110,7.79036528178433,-0.317590725763978,-0.425171018747422,0.107580292983444,-0.425171018747422,0.107580292983444,-0.272851248934959,65.8983857191011,-47.0615615631539,-0.568666336754699,19.1523847482255,-0.425171018747422,-0.00228594822207668,0.013316755076387,0,7,H0I0
130,7.87381254823683,-0.335687217179154,-0.440980403104136,0.105293185924982,-0.440980403104136,0.105293185924982,-0.25053659923595,65.8734337035197,-47.1184380290574,-0.567633621950717,19.2155426098995,-0.440980403104136,-0.0022346493289962,0.0140881056451103,0,7,H0I0
150,7.95283584916263,-0.306603618568431,-0.379963334064864,0.073359715496433,-0.379963334064864,0.073359715496433,-0.197137839068652,65.2049405133974,-46.8591962840891,-0.561712410893178,19.3635169792254,-0.379963334064864,-0.0015655350777184,0.0149085525862838,0,7,H0I0
1000,7.99832024779026,-0.302978398415665,-0.427439517433142,0.124461119017476,-0.427439517433142,0.124461119017476,-0.330693124455518,65.3160266895775,-47.1138204100953,-0.561902800782668,19.073103027282,-0.427439517433142,-0.00264171145396665,0.0147220086351852,0,7,H0I0
90,7.94938800849001,-0.296068865788222,-0.410773046723381,0.114704180935159,-0.410773046723381,0.114704180935159,-0.314514945717576,65.0701112488666,-47.1999111525151,-0.559912163563502,19.2560299443591,-0.410773046723381,-0.00243017789937189,0.0143577282734518,0,8,H0I0
110,7.83171196379047,-0.337336844026186,-0.401667747698775,0.064330903672589,-0.401667747698775,0.064330903672589,-0.155293206039693,64.13863901542,-47.056383283129,-0.552127253521797,19.2787855100209,-0.401667747698775,-0.00136710259446678,0.0145488249693755,0,8,H0I0
130,8.01780644200062,-0.301872337889961,-0.393458400099636,0.0915860622096753,-0.393458400099636,0.0915860622096753,-0.248354304678907,65.5056971172146,-47.1010495827191,-0.564380179992195,19.2423959981763,-0.393458400099636,-0.00194445905178464,0.0153061856941099,0,8,H0I0
150,7.88396279573466,-0.316941185084159,-0.409496489281064,0.0925553041969047,-0.409496489281064,0.0925553041969047,-0.237050235805324,65.4554588622684,-46.8700971102139,-0.564679539446397,19.1946079786244,-0.409496489281064,-0.00197471970197252,0.014394495801538,0,8,H0I0
1000,7.94803308172992,-0.323714762837392,-0.451931990296611,0.128217227459219,-0.451931990296611,0.128217227459219,-0.314811746157605,64.9011576622342,-47.0563783577575,-0.556585401372925,19.3459675203077,-0.451931990296611,-0.00272475766163762,0.0144375698936135,0,8,H0I0
90,7.88984422083708,-0.310953232588032,-0.431638623681115,0.120685391093083,-0.431638623681115,0.120685391093083,-0.311706406875888,63.4638176767771,-46.9626581993658,-0.543723235884057,19.3799160968752,-0.431638623681115,-0.00256981601383697,0.0139082048781474,0,9,H0I0
110,7.82674568584423,-0.322758280341704,-0.427661245421976,0.104902965080272,-0.427661245421976,0.104902965080272,-0.26143311080962,64.1522165704229,-46.9580766831049,-0.552304027419652,19.3471290417775,-0.427661245421976,-0.00223397064978206,0.0135907374644514,0,9,H0I0
130,7.88414527976835,-0.335665709395765,-0.459719587487763,0.124053878091998,-0.459719587487763,0.124053878091998,-0.292494716097942,65.9813021175802,-47.0484288018813,-0.568574043402085,19.1689678507615,-0.459719587487763,-0.00263672733077618,0.0141886986359513,0,9,H0I0
150,7.94651401742592,-0.321668528754944,-0.415338727471401,0.0936701987164569,-0.415338727471401,0.0936701987164569,-0.23566290092002,63.6770628384055,-47.094027009126,-0.549245893641874,19.0888441274734,-0.415338727471401,-0.00198900380080696,0.014705050405996,0,9,H0I0
1000,7.93044006560849,-0.340534273902176,-0.41436408559063,0.0738298116884541,-0.41436408559063,0.0738298116884541,-0.175426475658409,64.1341684500272,-46.8614485493807,-0.553815418210203,19.3754194571531,-0.41436408559063,-0.00157549145350586,0.014992908495214,0,9,H0I0
90,7.85942778723098,-0.317828212899172,-0.401196998329323,0.0833687854301518,-0.401196998329323,0.0833687854301518,-0.213792065846712,65.3286069434165,-46.9105810542891,-0.565409092399565,19.1186690378634,-0.401196998329323,-0.00177718509463078,0.0141053635622276,0,10,H0I0
110,7.94445326877518,-0.321080861820471,-0.444180718988051,0.12309985716758,-0.444180718988051,0.12309985716758,-0.305914992235642,65.4535961047227,-46.8096244895051,-0.565430940279037,19.2771466298656,-0.444180718988051,-0.0026297980065014,0.0144260158275947,0,10,H0I0
130,7.8028517220753,-0.304671720200095,-0.403560576036349,0.0988888558362534,-0.403560576036349,0.0988888558362534,-0.264351427524218,64.8989270431777,-46.9668220612397,-0.559312890890531,19.1581421611191,-0.403560576036349,-0.00210550451353326,0.0134615352368077,0,10,H0I0
150,7.86410454589986,-0.328718131600062,-0.417638950822172,0.0889208192221102,-0.417638950822172,0.0889208192221102,-0.218615095359237,64.0082374933483,-46.9924565319404,-0.552289399342259,19.1356613195757,-0.417638950822172,-0.001892236026471,0.0141855951704189,0,10,H0I0
1000,7.8889258692721,-0.307182255642193,-0.424814446615952,0.117632190973759,-0.424814446615952,0.117632190973759,-0.308622059154046,65.1931079695374,-46.5949383372904,-0.563868848142441,19.1057437671336,-0.424814446615952,-0.00252457016086695,0.0141559610074374,0,10,H0I0
90,7.89717635719945,-0.309170274130928,-0.417550239986973,0.108379965856045,-0.417550239986973,0.108379965856045,-0.283508193705202,64.5312384843573,-46.8232265802856,-0.553313913536434,19.070237364474,-0.417550239986973,-0.00231466248209553,0.0141291901709069,0,11,H0I0
110,8.0220360881324,-0.301037690694642,-0.397248134400178,0.0962104437055357,-0.397248134400178,0.0962104437055357,-0.261137259318715,65.4892716432645,-46.9950122194961,-0.565757066250456,19.0728364427443,-0.397248134400178,-0.00204724797721453,0.0152353616543317,0,11,H0I0
130,7.95298813822315,-0.304567315477165,-0.408277559402442,0.103710243925277,-0.408277559402442,0.103710243925277,-0.276693753712031,65.2559116787209,-46.683680580828,-0.564099392157018,19.1200577585939,-0.408277559402442,-0.00222155242763502,0.0144842866186546,0,11,H0I0
150,7.87000352823421,-0.321174855872779,-0.410294387832702,0.0891195319599239,-0.410294387832702,0.0891195319599239,-0.225120869131103,65.3759502402825,-47.108285639882,-0.563225824998451,19.1733492016863,-0.410294387832702,-0.00189180163848873,0.0142488221388177,0,11,H0I0
1000,7.91796249379509,-0.327760860341404,-0.447249050638238,0.119488190296835,-0.447249050638238,0.119488190296835,-0.290378930184406,63.4798857395736,-46.8896225957508,-0.545034676093459,19.3079296391302,-0.447249050638238,-0.00254828645832741,0.0143359418818142,0,11,H0I0
90,7.8249998142285,-0.305376290181015,-0.425278698353654,0.119902408172639,-0.425278698353654,0.119902408172639,-0.316386851437222,63.592545350214,-47.248182897651,-0.53776152754409,19.1821955797919,-0.425278698353654,-0.00253771469756565,0.0132574019736088,0,12,H0I0
110,7.72415294700736,-0.295501231998635,-0.412318028373965,0.11681679637533,-0.412318028373965,0.11681679637533,-0.320686149912848,63.7694650815912,-47.3244551283344,-0.545127194193945,19.1953336459631,-0.412318028373965,-0.00246842348334591,0.0127343131234526,0,12,H0I0
130,7.90215559340036,-0.324919091625564,-0.4414265580338,0.116507466408236,-0.4414265580338,0.116507466408236,-0.286457931534477,66.973510200912,-46.7376095999953,-0.578885353863849,19.0949760577065,-0.4414265580338,-0.00249279899860878,0.0141302847002625,0,12,H0I0
150,8.00455961439287,-0.338456236314526,-0.450423865883806,0.111967629569281,-0.450423865883806,0.111967629569281,-0.262988995497272,64.6747963255521,-46.9876049860832,-0.558207317651808,19.1720147144298,-0.450423865883806,-0.0023829184228999,0.0149482106855664,0,12,H0I0
1000,7.91224860505973,-0.297445559566488,-0.397303395912177,0.0998578363456885,-0.397303395912177,0.0998578363456885,-0.274335457594201,63.674243732262,-46.4674683016163,-0.551296404731582,19.2125442298631,-0.397303395912177,-0.00214898379437244,0.0143922518455191,0,12,H0I0
90,7.86863760506087,-0.323360830548,-0.417980417834365,0.0946195872863647,-0.417980417834365,0.0946195872863647,-0.236484057406238,63.918468603377,-46.9449922157888,-0.548193569469039,19.0886239159659,-0.417980417834365,-0.00201554165461213,0.0139526412386642,0,13,H0I0
110,7.96022475959787,-0.298167024256013,-0.402623625318216,0.104456601062203,-0.402623625318216,0.104456601062203,-0.285520649281562,63.2559272696877,-46.9777691639716,-0.543034411043884,19.2897575171284,-0.402623625318216,-0.00222353259682483,0.0147878360552658,0,13,H0I0
130,7.96767375781618,-0.283684208089313,-0.393284167304835,0.109599959215522,-0.393284167304835,0.109599959215522,-0.316473030611872,65.0295474008228,-46.9325821495438,-0.561569295953374,19.2294657984461,-0.393284167304835,-0.00233526378042226,0.0144218154727547,0,13,H0I0
150,7.97786233629369,-0.307392514807982,-0.366247871923528,0.0588553571155461,-0.366247871923528,0.0588553571155461,-0.158824378584499,64.113651613117,-47.0039312977524,-0.552553688137607,19.2342809376905,-0.366247871923528,-0.00125213690622428,0.0151699427528425,0,13,H0I0
1000,7.83580004996427,-0.322576171838421,-0.426573099871836,0.103996928033416,-0.426573099871836,0.103996928033416,-0.259461804046871,64.939558181316,-47.2161384428398,-0.556967853083262,19.1767649291609,-0.426573099871836,-0.00220257165162532,0.013872395927103,0,13,H0I0
90,8.00420640859299,-0.297330899664003,-0.418491594883018,0.121160695219015,-0.418491594883018,0.121160695219015,-0.329544789262457,64.4976995928567,-47.1312317852615,-0.551665239498411,19.2722213863528,-0.418491594883018,-0.00257070928617026,0.0149979638705742,0,14,H0I0
110,7.89255172827825,-0.298905085440684,-0.398624967450489,0.0997198820098046,-0.398624967450489,0.0997198820098046,-0.27242849599219,65.5270340543222,-46.7783714113193,-0.567292575109932,19.0328950599189,-0.398624967450489,-0.00213175189732396,0.0141223556350014,0,14,H0I0
130,7.89394964692899,-0.317639998236765,-0.415090549113767,0.0974505508770019,-0.415090549113767,0.0974505508770019,-0.248348163628043,64.5219602400083,-46.6624982708902,-0.55780703225806,19.3339951837704,-0.415090549113767,-0.00208841263301573,0.0144020825955314,0,14,H0I0
150,7.9469672760095,-0.309769938161107,-0.42527214063197,0.115502202470863,-0.42527214063197,0.115502202470863,-0.300407441129079,64.5835894995585,-47.0691494116284,-0.558542084314976,19.1225668747269,-0.42527214063197,-0.00245388335915687,0.0145614936402099,0,14,H0I0
1000,7.94929920762522,-0.300951946538379,-0.414077199600281,0.113125253061902,-0.414077199600281,0.113125253061902,-0.304607445912852,64.0786509804334,-46.9922056213652,-0.553083717215657,19.2089254241308,-0.414077199600281,-0.00240731950258725,0.0143758655820642,0,14,H0I0
90,7.88705645755305,-0.331038802878815,-0.439486196661661,0.108447393782846,-0.439486196661661,0.108447393782846,-0.261901852772731,63.8847061547254,-46.8593154715827,-0.544965002420554,19.2157504351989,-0.439486196661661,-0.00231431877933882,0.0141038365192189,0,15,H0I0
110,7.84475137019374,-0.30671184314439,-0.419121340697376,0.112409497552986,-0.419121340697376,0.112409497552986,-0.296202751308418,64.9188189647037,-46.7345604480898,-0.563216432837185,19.3807448513356,-0.419121340697376,-0.00240527559209302,0.0137410281690785,0,15,H0I0
130,7.82855624384974,-0.314592236905708,-0.42475149173649,0.110159254830782,-0.42475149173649,0.110159254830782,-0.282143160295935,65.5211604544137,-47.1071199457854,-0.564178783897708,19.2473502120868,-0.42475149173649,-0.00233848418153269,0.0137352166600032,0,15,H0I0
150,7.99237881381094,-0.31927488147513,-0.427964859077344,0.108689977602214,-0.427964859077344,0.108689977602214,-0.273819310760233,64.3582962862327,-47.3533456469504,-0.553252114544909,19.0176833364049,-0.427964859077344,-0.00229529669165442,0.0147665596867964,0,15,H0I0
1000,7.85955846815487,-0.321669907229037,-0.429353048411807,0.10768314118277,-0.429353048411807,0.10768314118277,-0.269056503639517,63.7932598166505,-46.9322093419534,-0.552570946877809,19.0808550010973,-0.429353048411807,-0.00229444005923902,0.0140402364411107,0,15,H0I0
90,7.87676279859582,-0.322855856464529,-0.434957925281811,0.112102068817282,-0.434957925281811,0.112102068817282,-0.278290160224378,65.2373152430831,-47.4207176775227,-0.56513973676679,19.2580493674053,-0.434957925281811,-0.0023639892921827,0.0140187933295265,0,16,H0I0
110,7.94869587184117,-0.333739831610543,-0.430556814487926,0.0968169828773823,-0.430556814487926,0.0968169828773823,-0.232919163708215,64.2295591029088,-46.6846333620997,-0.555326124242595,19.0881025834418,-0.430556814487926,-0.00207385119909674,0.0146113822035442,0,16,H0I0
130,7.82083054225761,-0.317780167924202,-0.407141550122358,0.0893613821981557,-0.407141550122358,0.0893613821981557,-0.228524138207292,65.8887743559018,-47.1191854069407,-0.568875602661014,19.2621687200049,-0.407141550122358,-0.00189649675448321,0.0138562987455697,0,16,H0I0
150,7.87940608016737,-0.34256649194925,-0.44448077319429,0.10191428124504,-0.44448077319429,0.10191428124504,-0.237158583291286,63.1206914575023,-46.7015805080344,-0.544219027614349,19.1360726092691,-0.44448077319429,-0.00218224480063382,0.0143280449769453,0,16,H0I0
1000,7.91227816418758,-0.316662755235409,-0.415582608074356,0.0989198528389463,-0.415582608074356,0.0989198528389463,-0.25281793750277,65.5587826174263,-46.7883311757102,-0.566285947149608,19.1590328147384,-0.415582608074356,-0.00211419921064207,0.0145556840942787,0,16,H0I0
90,8.0026575730172,-0.308684238162871,-0.384339456128786,0.0756552179659145,-0.384339456128786,0.0756552179659145,-0.201486920492004,63.4531658049233,-46.8688657323828,-0.541438847419694,19.2215400730923,-0.384339456128786,-0.001614189223138,0.0155281661905507,0,17,H0I0
110,7.89802765367964,-0.316666149067851,-0.430680942568613,0.114014793500761,-0.430680942568613,0.114014793500761,-0.289241446575703,63.4073473789034,-46.6705255088888,-0.546335367118983,19.3029490375272,-0.430680942568613,-0.00244297213835842,0.0142294201171094,0,17,H0I0
130,7.88282515728138,-0.315791377891637,-0.439767887641092,0.123976509749455,-0.439767887641092,0.123976509749455,-0.313992864498978,63.932154618201,-46.865253167279,-0.551533831840423,19.1912762270213,-0.439767887641092,-0.00264538226875544,0.0139656265254683,0,17,H0I0
150,7.8049781879636,-0.320570186099256,-0.420945000426869,0.100374814327614,-0.420945000426869,0.100374814327614,-0.252707930247858,65.2175533640109,-46.7882693879829,-0.562608586855244,19.1403483332339,-0.420945000426869,-0.00214529871783191,0.013778599209851,0,17,H0I0
1000,7.91315136118129,-0.326998129659032,-0.436974599141266,0.109976469482234,-0.436974599141266,0.109976469482234,-0.269247894671721,65.9338598946174,-47.1288789501137,-0.567318004622573,19.3364475184494,-0.436974599141266,-0.0023335261082413,0.0142179897883663,0,17,H0I0
90,7.82668452427823,-0.315427880144002,-0.380242699307981,0.0648148191639788,-0.380242699307981,0.0648148191639788,-0.169232072299136,64.7760934303941,-46.8244463311653,-0.556986354239325,19.1143183428002,-0.380242699307981,-0.00138420898147042,0.0139138013101699,0,18,H0I0
110,7.84828188614428,-0.302102204348345,-0.439607566456688,0.137505362108343,-0.439607566456688,0.137505362108343,-0.364248698012881,64.7103137580926,-46.6312031740221,-0.560106614635023,19.0332707711214,-0.439607566456688,-0.00294878434929481,0.0134726105067804,0,18,H0I0
130,7.9141456933826,-0.309592593656089,-0.441978130084639,0.13238553642855,-0.441978130084639,0.13238553642855,-0.341711586663547,62.8534166003403,-47.1445946399094,-0.539187575443389,19.191300776297,-0.441978130084639,-0.00280807455106383,0.014350168572478,0,18,H0I0
150,7.88849868468408,-0.314228288465267,-0.405686144584324,0.0914578561190569,-0.405686144584324,0.0914578561190569,-0.236727209790124,65.9589212191688,-46.5143976703455,-0.572713131252189,19.236543131206,-0.405686144584324,-0.0019662268179249,0.0143141183718972,0,18,H0I0
1000,7.95979581864965,-0.322694097630702,-0.421689962378682,0.0989958647479804,-0.421689962378682,0.0989958647479804,-0.247486695055833,64.9020810443541,-47.218984874355,-0.558526117749922,19.2598679970327,-0.421689962378682,-0.00209652674684555,0.0148280085859333,0,18,H0I0
90,7.78871675834467,-0.294936028498887,-0.415767096339848,0.120831067840961,-0.415767096339848,0.120831067840961,-0.331786970242219,65.3418313907767,-47.1661953648772,-0.566935150604382,19.2320251957311,-0.415767096339848,-0.00256181502252223,0.0129064338100779,0,19,H0I0
110,7.88207863127673,-0.307420077775594,-0.404961665108311,0.0975415873327169,-0.404961665108311,0.0975415873327169,-0.258216873642318,64.3758591986116,-46.9895902033802,-0.555642435306277,19.1354256684081,-0.404961665108311,-0.00207581268341643,0.0142292946858422,0,19,H0I0
130,7.89875788658258,-0.306975718626292,-0.39769464181851,0.0907189231922177,-0.39769464181851,0.0907189231922177,-0.241368503195844,65.9089980049147,-47.3631078638364,-0.565229959749299,19.0607852941026,-0.39769464181851,-0.00191539211178929,0.0143157688786857,0,19,H0I0
150,7.85447790551436,-0.291439476675659,-0.378413855464834,0.0869743787891751,-0.378413855464834,0.0869743787891751,-0.246191134422913,64.8836331780027,-47.1718496896535,-0.55970768733716,19.2113127136663,-0.378413855464834,-0.00184377715441275,0.0141268727899253,0,19,H0I0
1000,7.88979389207893,-0.308362332116867,-0.415423323368155,0.107060991251289,-0.415423323368155,0.107060991251289,-0.281092981410528,65.0703678281476,-47.0685428660001,-0.560128073898667,19.1087599732925,-0.415423323368155,-0.00227457628242459,0.014153597417469,0,19,H0I0
90,8.01866252676109,-0.298913542953713,-0.377987814649599,0.0790742716958866,-0.377987814649599,0.0790742716958866,-0.218226813432889,66.2592063521217,-47.11631709465,-0.572464798496928,19.2923512362496,-0.377987814649599,-0.00167827785726625,0.0152667584962484,0,20,H0I0
110,7.95867436937429,-0.291931033387769,-0.382904301019149,0.0909732676313802,-0.382904301019149,0.0909732676313802,-0.25650485369359,64.9911167432056,-47.2698484881906,-0.558719134184424,19.1941997728186,-0.382904301019149,-0.00192455170771508,0.0149427802911074,0,20,H0I0
130,7.93065452818771,-0.304938936034757,-0.428692330254371,0.123753394219614,-0.428692330254371,0.123753394219614,-0.326475511805354,65.516806178146,-47.0679011275512,-0.563496468058885,19.0674560558719,-0.428692330254371,-0.00262925244710296,0.0140785715014562,0,20,H0I0
150,7.80070294007646,-0.334959080471081,-0.467482143625141,0.132523063154059,-0.467482143625141,0.132523063154059,-0.311943987444098,62.8777931494651,-46.6648920478121,-0.545659992654694,19.3739318335147,-0.467482143625141,-0.00283988791870081,0.0133294304512281,0,20,H0I0
1000,7.90018293632148,-0.298650238986904,-0.400941695818222,0.102291456831319,-0.400941695818222,0.102291456831319,-0.279376361729133,65.2771383640674,-46.5757044359511,-0.564310400562227,19.2359143849427,-0.400941695818222,-0.0021962406810612,0.0143351741608464,0,20,H0I0
90,7.99022774112682,-0.316253152824339,-0.410642356124052,0.094389203299713,-0.410642356124052,0.094389203299713,-0.242142189281917,65.0846471441411,-47.1388695448359,-0.561871828950745,19.2018762643891,-0.410642356124052,-0.00200236459234423,0.0152588933713176,0,21,H0I0
110,7.99961231086387,-0.313848078147052,-0.397841525942465,0.0839934477954131,-0.397841525942465,0.0839934477954131,-0.218515593089988,65.7639952934724,-46.8543000282348,-0.566609660672156,19.2204181211792,-0.397841525942465,-0.00179265185361425,0.0153413096554851,0,21,H0I0
130,7.75486633413653,-0.334215247803848,-0.439590699471195,0.105375451667347,-0.439590699471195,0.105375451667347,-0.252022200315912,66.8990982132675,-47.0174469435886,-0.575412678873454,19.2704114261736,-0.439590699471195,-0.00224119892757632,0.0132058408803052,0,21,H0I0
